t_ms,x_m,xi_over_A
3.5,0.045,-0.4039210048718955
3.5,0.05,-0.44573835577653825
3.5,0.055,-0.4866044785668558
3.5,0.06,-0.5264321628773563
3.5,0.065,-0.5651364144225919
3.5,0.07,-0.6026346363792574
3.5,0.075,-0.6388468056519618
3.5,0.08,-0.6736956436465573
3.5,0.085,-0.7071067811865485
3.5,0.09,-0.7390089172206596
3.5,0.095,-0.769333970982879
3.5,0.1,-0.7980172272802393
3.5,0.105,-0.8249974745983027
3.5,0.11,-0.8502171357296142
3.5,0.115,-0.8736223906463694
3.5,0.12,-0.8951632913550627
3.5,0.125,-0.914793868488021
3.5,0.13,-0.9324722294043557
3.5,0.135,-0.9481606475909661
3.5,0.14,-0.9618256431728192
3.5,0.145,-0.9734380543606928
3.5,0.15,-0.9829730996839019
3.5,0.155,-0.9904104308752052
3.5,0.16,-0.9957341762950345
3.5,0.165,-0.9989329748023725
3.5,0.17,-1.0
3.5,0.17500000000000002,-0.9989329748023724
3.5,0.18,-0.9957341762950345
3.5,0.185,-0.9904104308752051
3.5,0.19,-0.9829730996839018
3.5,0.195,-0.9734380543606926
3.5,0.2,-0.9618256431728189
3.5,0.20500000000000002,-0.9481606475909659
3.5,0.21,-0.932472229404356
3.5,0.215,-0.9147938684880208
3.5,0.22,-0.8951632913550623
3.5,0.225,-0.8736223906463689
3.5,0.23,-0.8502171357296139
3.5,0.23500000000000001,-0.8249974745983023
3.5,0.24,-0.7980172272802398
3.5,0.245,-0.7693339709828785
3.5,0.25,-0.7390089172206591
3.5,0.255,-0.7071067811865467
3.5,0.26,-0.6736956436465568
3.5,0.265,-0.6388468056519613
3.5,0.27,-0.6026346363792567
3.5,0.275,-0.5651364144225913
3.5,0.28,-0.5264321628773557
3.5,0.28500000000000003,-0.4866044785668551
3.5,0.29,-0.4457383557765376
3.5,0.295,-0.4039210048718948
3.5,0.3,-0.3612416661871533
3.5,0.305,-0.3177914195819009
3.5,0.31,-0.27366299007208267
3.5,0.315,-0.22895054995013442
3.5,0.32,-0.1837495178165695
3.5,0.325,-0.13815635495188194
3.5,0.33,-0.09226835946330143
3.5,0.335,-0.0461834586457396
3.5,0.34,3.061616997868383e-16
3.5,0.34500000000000003,0.04618345864573932
3.5,0.35000000000000003,0.09226835946330203
3.5,0.355,0.13815635495188255
3.5,0.36,0.18374951781657012
3.5,0.365,0.22895054995013417
3.5,0.37,0.2736629900720832
3.5,0.375,0.31779141958190144
3.5,0.38,0.36124166618715225
3.5,0.385,0.40392100487189536
3.5,0.39,0.44573835577653814
3.5,0.395,0.48660447856685646
3.5,0.4,0.5264321628773562
3.5,0.405,0.5651364144225918
3.5,0.41000000000000003,0.6026346363792565
3.5,0.41500000000000004,0.6388468056519617
3.5,0.42,0.6736956436465572
3.5,0.425,0.7071067811865471
3.5,0.43,0.7390089172206589
3.5,0.435,0.7693339709828789
3.5,0.44,0.7980172272802392
3.5,0.445,0.8249974745983026
3.5,0.45,0.8502171357296142
3.5,0.455,0.8736223906463697
3.5,0.46,0.8951632913550622
3.5,0.465,0.914793868488021
3.5,0.47000000000000003,0.9324722294043559
3.5,0.47500000000000003,0.9481606475909659
3.5,0.48,0.9618256431728188
3.5,0.485,0.973438054360693
3.5,0.49,0.9829730996839018
3.5,0.495,0.9904104308752052
3.5,0.5,0.9957341762950345
3.5,0.505,0.9989329748023724
3.5,0.51,1.0
3.5,0.515,0.9989329748023724
3.5,0.52,0.9957341762950346
3.5,0.525,0.9904104308752051
3.5,0.53,0.9829730996839017
3.5,0.535,0.9734380543606929
3.5,0.54,0.9618256431728189
3.5,0.545,0.948160647590966
3.5,0.55,0.9324722294043555
3.5,0.555,0.9147938684880208
3.5,0.56,0.895163291355062
3.5,0.5650000000000001,0.8736223906463695
3.5,0.5700000000000001,0.8502171357296139
3.5,0.5750000000000001,0.8249974745983019
3.5,0.58,0.7980172272802399
3.5,0.585,0.7693339709828791
3.5,0.59,0.7390089172206592
3.5,0.595,0.707106781186548
3.5,0.6,0.6736956436465574
3.5,0.605,0.6388468056519614
3.5,0.61,0.6026346363792562
3.5,0.615,0.5651364144225921
3.5,0.62,0.5264321628773558
3.5,0.625,0.4866044785668568
3.5,0.63,0.44573835577653853
3.5,0.635,0.4039210048718949
3.5,0.64,0.36124166618715264
3.5,0.645,0.3177914195819018
3.5,0.65,0.2736629900720828
3.5,0.655,0.22895054995013456
3.5,0.66,0.18374951781656962
3.5,0.665,0.13815635495188205
3.5,0.67,0.09226835946330243
3.5,0.675,0.04618345864573972
3.5,0.68,-1.0718754395722282e-15
3.5,0.685,-0.04618345864574009
3.5,0.6900000000000001,-0.09226835946330192
3.5,0.6950000000000001,-0.13815635495188242
3.5,0.7000000000000001,-0.18374951781656998
3.5,0.705,-0.22895054995013317
3.5,0.71,-0.2736629900720823
3.5,0.715,-0.3177914195819005
3.5,0.72,-0.361241666187153
3.5,0.725,-0.4039210048718945
3.5,0.73,-0.44573835577653803
3.5,0.735,-0.48660447856685557
3.5,0.74,-0.5264321628773561
3.5,0.745,-0.5651364144225917
3.5,0.75,-0.6026346363792557
3.5,0.755,-0.638846805651961
3.5,0.76,-0.6736956436465564
3.5,0.765,-0.7071067811865477
3.5,0.77,-0.7390089172206589
3.5,0.775,-0.7693339709828788
3.5,0.78,-0.798017227280239
3.5,0.785,-0.8249974745983026
3.5,0.79,-0.8502171357296141
3.5,0.795,-0.8736223906463697
3.5,0.8,-0.8951632913550622
3.5,0.805,-0.9147938684880214
3.5,0.81,-0.9324722294043559
3.5,0.8150000000000001,-0.9481606475909657
3.5,0.8200000000000001,-0.961825643172819
3.5,0.8250000000000001,-0.9734380543606928
3.5,0.8300000000000001,-0.9829730996839019
3.5,0.835,-0.9904104308752051
3.5,0.84,-0.9957341762950344
3.5,0.845,-0.9989329748023724
3.5,0.85,-1.0
3.5,0.855,-0.9989329748023724
3.5,0.86,-0.9957341762950346
3.5,0.865,-0.9904104308752051
3.5,0.87,-0.9829730996839019
3.5,0.875,-0.9734380543606931
3.5,0.88,-0.9618256431728195
3.5,0.885,-0.948160647590966
3.5,0.89,-0.9324722294043555
3.5,0.895,-0.9147938684880209
3.5,0.9,-0.8951632913550625
3.5,0.905,-0.8736223906463699
3.5,0.91,-0.850217135729614
3.5,0.915,-0.8249974745983024
3.5,0.92,-0.79801722728024
3.5,0.925,-0.7693339709828787
3.5,0.93,-0.7390089172206593
3.5,0.935,-0.7071067811865468
3.5,0.9400000000000001,-0.6736956436465569
3.5,0.9450000000000001,-0.6388468056519614
3.5,0.9500000000000001,-0.602634636379257
3.5,0.9550000000000001,-0.5651364144225915
3.5,0.96,-0.5264321628773574
3.5,0.965,-0.4866044785668569
3.5,0.97,-0.4457383557765378
3.5,0.975,-0.40392100487189503
3.5,0.98,-0.3612416661871536
3.5,0.985,-0.31779141958190277
3.5,0.99,-0.2736629900720829
3.5,0.995,-0.22895054995013467
3.5,1.0,-0.1837495178165715
3.5,1.0050000000000001,-0.1381563549518822
3.5,1.01,-0.09226835946330256
3.5,1.0150000000000001,-0.04618345864573895
3.5,1.02,6.123233995736766e-17
3.5,1.025,0.0461834586457373
3.5,1.03,0.0922683594633009
3.5,1.035,0.13815635495188056
3.5,1.04,0.18374951781656987
3.5,1.045,0.22895054995013306
3.5,1.05,0.273662990072083
3.5,1.055,0.3177914195819012
3.5,1.06,0.3612416661871537
3.5,1.065,0.40392100487189353
3.5,1.07,0.4457383557765379
3.5,1.075,0.48660447856685546
3.5,1.08,0.5264321628773561
3.5,1.085,0.5651364144225917
3.5,1.09,0.6026346363792556
3.5,1.095,0.6388468056519615
3.5,1.1,0.6736956436465583
3.5,1.105,0.7071067811865469
3.5,1.11,0.7390089172206593
3.5,1.115,0.7693339709828788
3.5,1.12,0.79801722728024
3.5,1.125,0.8249974745983015
3.5,1.1300000000000001,0.8502171357296141
3.5,1.135,0.8736223906463692
3.5,1.1400000000000001,0.8951632913550625
3.5,1.145,0.9147938684880209
3.5,1.1500000000000001,0.9324722294043561
3.5,1.155,0.9481606475909654
3.5,1.16,0.9618256431728186
3.5,1.165,0.9734380543606926
3.5,1.17,0.9829730996839016
3.5,1.175,0.9904104308752052
3.5,1.18,0.9957341762950345
3.5,1.185,0.9989329748023724
3.5,1.19,1.0
3.5,1.195,0.9989329748023724
3.5,1.2,0.9957341762950346
3.5,1.205,0.9904104308752052
3.5,1.21,0.9829730996839019
3.5,1.215,0.9734380543606931
3.5,1.22,0.961825643172819
3.5,1.225,0.9481606475909654
3.5,1.23,0.9324722294043561
3.5,1.235,0.9147938684880209
3.5,1.24,0.8951632913550625
3.5,1.245,0.8736223906463692
3.5,1.25,0.850217135729615
3.5,1.2550000000000001,0.8249974745983025
3.5,1.26,0.79801722728024
3.5,1.2650000000000001,0.7693339709828788
3.5,1.27,0.7390089172206593
3.5,1.2750000000000001,0.7071067811865469
3.5,1.28,0.673695643646557
3.5,1.285,0.638846805651963
3.5,1.29,0.6026346363792571
3.5,1.295,0.5651364144225931
3.5,1.3,0.5264321628773561
3.5,1.305,0.486604478566857
3.5,1.31,0.44573835577653953
3.5,1.315,0.40392100487189675
3.5,1.32,0.36124166618715203
3.5,1.325,0.31779141958190293
3.5,1.33,0.273662990072083
3.5,1.335,0.22895054995013478
3.5,1.34,0.18374951781657162
3.5,1.345,0.1381563549518823
3.5,1.35,0.09226835946330268
3.5,1.355,0.04618345864574085
3.5,1.36,-1.7151244994428829e-15
3.5166666666666666,0.0,0.052335956242941926
3.5166666666666666,0.005,0.006159946638137313
3.5166666666666666,0.01,-0.04002920860322694
3.5166666666666666,0.015,-0.08613293949614795
3.5166666666666666,0.02,-0.13205285835549274
3.5166666666666666,0.025,-0.17769096976027116
3.5166666666666666,0.03,-0.22294987968079766
3.5166666666666666,0.035,-0.2677330033224693
3.5166666666666666,0.04,-0.31194477124257947
3.5166666666666666,0.045,-0.35549083330032
3.5166666666666666,0.05,-0.39827826000474637
3.5166666666666666,0.055,-0.44021574083098974
3.5166666666666666,0.06,-0.4812137790815136
3.5166666666666666,0.065,-0.5211848828765864
3.5166666666666666,0.07,-0.5600437518663569
3.5166666666666666,0.075,-0.5977074592660954
3.5166666666666666,0.08,-0.6340956288261401
3.5166666666666666,0.085,-0.6691306063588602
3.5166666666666666,0.09,-0.7027376254566017
3.5166666666666666,0.095,-0.7348449670469768
3.5166666666666666,0.1,-0.7653841124449742
3.5166666666666666,0.105,-0.7942898895752875
3.5166666666666666,0.11,-0.8215006120528043
3.5166666666666666,0.115,-0.8469582108244676
3.5166666666666666,0.12,-0.8706083580915575
3.5166666666666666,0.125,-0.8924005832479486
3.5166666666666666,0.13,-0.9122883805869336
3.5166666666666666,0.135,-0.9302293085467411
3.5166666666666666,0.14,-0.946185080282966
3.5166666666666666,0.145,-0.9601216453746284
3.5166666666666666,0.15,-0.9720092624894867
3.5166666666666666,0.155,-0.9818225628535372
3.5166666666666666,0.16,-0.9895406043892597
3.5166666666666666,0.165,-0.9951469164070647
3.5166666666666666,0.17,-0.9986295347545739
3.5166666666666666,0.17500000000000002,-0.9999810273487268
3.5166666666666666,0.18,-0.9991985100362186
3.5166666666666666,0.185,-0.9962836527484293
3.5166666666666666,0.19,-0.9912426759377061
3.5166666666666666,0.195,-0.9840863373026043
3.5166666666666666,0.2,-0.9748299088304163
3.5166666666666666,0.20500000000000002,-0.9634931442059828
3.5166666666666666,0.21,-0.9501002366563308
3.5166666666666666,0.215,-0.9346797673211099
3.5166666666666666,0.22,-0.917264644259001
3.5166666666666666,0.225,-0.8978920322202577
3.5166666666666666,0.23,-0.8766032733352576
3.5166666666666666,0.23500000000000001,-0.8534437988883152
3.5166666666666666,0.24,-0.8284630323650273
3.5166666666666666,0.245,-0.8017142839800655
3.5166666666666666,0.25,-0.7732546369104953
3.5166666666666666,0.255,-0.7431448254773936
3.5166666666666666,0.26,-0.7114491055357488
3.5166666666666666,0.265,-0.6782351173492328
3.5166666666666666,0.27,-0.6435737412424605
3.5166666666666666,0.275,-0.6075389463388152
3.5166666666666666,0.28,-0.5702076327066027
3.5166666666666666,0.28500000000000003,-0.5316594672504352
3.5166666666666666,0.29,-0.49197671369804086
3.5166666666666666,0.295,-0.45124405704532133
3.5166666666666666,0.3,-0.4095484228343093
3.5166666666666666,0.305,-0.36697879164966996
3.5166666666666666,0.31,-0.32362600922966206
3.5166666666666666,0.315,-0.27958259259674273
3.5166666666666666,0.32,-0.2349425326215842
3.5166666666666666,0.325,-0.18980109344182405
3.5166666666666666,0.33,-0.14425460916358368
3.5166666666666666,0.335,-0.09840027827964123
3.5166666666666666,0.34,-0.052335956242942044
3.5166666666666666,0.34500000000000003,-0.006159946638137436
3.5166666666666666,0.35000000000000003,0.04002920860322593
3.5166666666666666,0.355,0.08613293949614784
3.5166666666666666,0.36,0.1320528583554926
3.5166666666666666,0.365,0.17769096976027016
3.5166666666666666,0.37,0.22294987968079755
3.5166666666666666,0.375,0.2677330033224692
3.5166666666666666,0.38,0.3119447712425777
3.5166666666666666,0.385,0.35549083330031983
3.5166666666666666,0.39,0.39827826000474625
3.5166666666666666,0.395,0.4402157408309888
3.5166666666666666,0.4,0.48121377908151347
3.5166666666666666,0.405,0.5211848828765863
3.5166666666666666,0.41000000000000003,0.560043751866356
3.5166666666666666,0.41500000000000004,0.5977074592660953
3.5166666666666666,0.42,0.63409562882614
3.5166666666666666,0.425,0.6691306063588589
3.5166666666666666,0.43,0.7027376254566009
3.5166666666666666,0.435,0.7348449670469768
3.5166666666666666,0.44,0.7653841124449741
3.5166666666666666,0.445,0.7942898895752873
3.5166666666666666,0.45,0.8215006120528042
3.5166666666666666,0.455,0.8469582108244681
3.5166666666666666,0.46,0.8706083580915569
3.5166666666666666,0.465,0.8924005832479486
3.5166666666666666,0.47000000000000003,0.912288380586934
3.5166666666666666,0.47500000000000003,0.9302293085467408
3.5166666666666666,0.48,0.9461850802829657
3.5166666666666666,0.485,0.9601216453746286
3.5166666666666666,0.49,0.9720092624894865
3.5166666666666666,0.495,0.9818225628535372
3.5166666666666666,0.5,0.9895406043892597
3.5166666666666666,0.505,0.9951469164070645
3.5166666666666666,0.51,0.9986295347545739
3.5166666666666666,0.515,0.9999810273487268
3.5166666666666666,0.52,0.9991985100362187
3.5166666666666666,0.525,0.9962836527484293
3.5166666666666666,0.53,0.991242675937706
3.5166666666666666,0.535,0.9840863373026042
3.5166666666666666,0.54,0.9748299088304164
3.5166666666666666,0.545,0.9634931442059828
3.5166666666666666,0.55,0.9501002366563304
3.5166666666666666,0.555,0.9346797673211099
3.5166666666666666,0.56,0.9172646442590007
3.5166666666666666,0.5650000000000001,0.8978920322202574
3.5166666666666666,0.5700000000000001,0.8766032733352577
3.5166666666666666,0.5750000000000001,0.8534437988883148
3.5166666666666666,0.58,0.8284630323650273
3.5166666666666666,0.585,0.8017142839800661
3.5166666666666666,0.59,0.7732546369104955
3.5166666666666666,0.595,0.7431448254773937
3.5166666666666666,0.6,0.7114491055357496
3.5166666666666666,0.605,0.6782351173492329
3.5166666666666666,0.61,0.6435737412424613
3.5166666666666666,0.615,0.607538946338816
3.5166666666666666,0.62,0.5702076327066028
3.5166666666666666,0.625,0.5316594672504353
3.5166666666666666,0.63,0.4919767136980402
3.5166666666666666,0.635,0.45124405704532145
3.5166666666666666,0.64,0.4095484228343086
3.5166666666666666,0.645,0.3669787916496709
3.5166666666666666,0.65,0.32362600922966217
3.5166666666666666,0.655,0.27958259259674284
3.5166666666666666,0.66,0.23494253262158432
3.5166666666666666,0.665,0.1898010934418242
3.5166666666666666,0.67,0.14425460916358468
3.5166666666666666,0.675,0.09840027827964136
3.5166666666666666,0.68,0.05233595624294128
3.5166666666666666,0.685,0.00615994663813667
3.5166666666666666,0.6900000000000001,-0.040029208603225806
3.5166666666666666,0.6950000000000001,-0.08613293949614771
3.5166666666666666,0.7000000000000001,-0.1320528583554925
3.5166666666666666,0.705,-0.17769096976026916
3.5166666666666666,0.71,-0.22294987968079655
3.5166666666666666,0.715,-0.2677330033224682
3.5166666666666666,0.72,-0.3119447712425784
3.5166666666666666,0.725,-0.3554908333003189
3.5166666666666666,0.73,-0.39827826000474614
3.5166666666666666,0.735,-0.4402157408309879
3.5166666666666666,0.74,-0.48121377908151336
3.5166666666666666,0.745,-0.5211848828765862
3.5166666666666666,0.75,-0.5600437518663552
3.5166666666666666,0.755,-0.5977074592660945
3.5166666666666666,0.76,-0.6340956288261392
3.5166666666666666,0.765,-0.6691306063588595
3.5166666666666666,0.77,-0.7027376254566009
3.5166666666666666,0.775,-0.7348449670469767
3.5166666666666666,0.78,-0.765384112444974
3.5166666666666666,0.785,-0.7942898895752873
3.5166666666666666,0.79,-0.8215006120528042
3.5166666666666666,0.795,-0.846958210824468
3.5166666666666666,0.8,-0.8706083580915569
3.5166666666666666,0.805,-0.8924005832479489
3.5166666666666666,0.81,-0.9122883805869338
3.5166666666666666,0.8150000000000001,-0.9302293085467407
3.5166666666666666,0.8200000000000001,-0.9461850802829659
3.5166666666666666,0.8250000000000001,-0.9601216453746284
3.5166666666666666,0.8300000000000001,-0.9720092624894866
3.5166666666666666,0.835,-0.981822562853537
3.5166666666666666,0.84,-0.9895406043892596
3.5166666666666666,0.845,-0.9951469164070645
3.5166666666666666,0.85,-0.9986295347545739
3.5166666666666666,0.855,-0.9999810273487268
3.5166666666666666,0.86,-0.9991985100362187
3.5166666666666666,0.865,-0.9962836527484293
3.5166666666666666,0.87,-0.9912426759377061
3.5166666666666666,0.875,-0.9840863373026043
3.5166666666666666,0.88,-0.9748299088304168
3.5166666666666666,0.885,-0.9634931442059829
3.5166666666666666,0.89,-0.9501002366563304
3.5166666666666666,0.895,-0.93467976732111
3.5166666666666666,0.9,-0.9172646442590011
3.5166666666666666,0.905,-0.8978920322202578
3.5166666666666666,0.91,-0.8766032733352577
3.5166666666666666,0.915,-0.8534437988883153
3.5166666666666666,0.92,-0.8284630323650274
3.5166666666666666,0.925,-0.8017142839800656
3.5166666666666666,0.93,-0.7732546369104956
3.5166666666666666,0.935,-0.7431448254773926
3.5166666666666666,0.9400000000000001,-0.711449105535749
3.5166666666666666,0.9450000000000001,-0.678235117349233
3.5166666666666666,0.9500000000000001,-0.643573741242462
3.5166666666666666,0.9550000000000001,-0.6075389463388153
3.5166666666666666,0.96,-0.5702076327066044
3.5166666666666666,0.965,-0.5316594672504354
3.5166666666666666,0.97,-0.4919767136980395
3.5166666666666666,0.975,-0.45124405704532156
3.5166666666666666,0.98,-0.40954842283430953
3.5166666666666666,0.985,-0.36697879164967184
3.5166666666666666,0.99,-0.3236260092296623
3.5166666666666666,0.995,-0.279582592596743
3.5166666666666666,1.0,-0.23494253262158618
3.5166666666666666,1.0050000000000001,-0.1898010934418243
3.5166666666666666,1.01,-0.1442546091635848
3.5166666666666666,1.0150000000000001,-0.0984002782796406
3.5166666666666666,1.02,-0.052335956242942294
3.5166666666666666,1.025,-0.0061599466381394566
3.5166666666666666,1.03,0.0400292086032248
3.5166666666666666,1.035,0.08613293949614582
3.5166666666666666,1.04,0.13205285835549238
3.5166666666666666,1.045,0.17769096976026905
3.5166666666666666,1.05,0.2229498796807973
3.5166666666666666,1.055,0.26773300332246897
3.5166666666666666,1.06,0.31194477124257913
3.5166666666666666,1.065,0.35549083330031794
3.5166666666666666,1.07,0.39827826000474603
3.5166666666666666,1.075,0.4402157408309878
3.5166666666666666,1.08,0.48121377908151325
3.5166666666666666,1.085,0.521184882876586
3.5166666666666666,1.09,0.5600437518663551
3.5166666666666666,1.095,0.597707459266095
3.5166666666666666,1.1,0.6340956288261412
3.5166666666666666,1.105,0.6691306063588587
3.5166666666666666,1.11,0.7027376254566013
3.5166666666666666,1.115,0.7348449670469765
3.5166666666666666,1.12,0.7653841124449751
3.5166666666666666,1.125,0.7942898895752861
3.5166666666666666,1.1300000000000001,0.8215006120528041
3.5166666666666666,1.135,0.8469582108244675
3.5166666666666666,1.1400000000000001,0.8706083580915572
3.5166666666666666,1.145,0.8924005832479485
3.5166666666666666,1.1500000000000001,0.9122883805869342
3.5166666666666666,1.155,0.9302293085467404
3.5166666666666666,1.16,0.9461850802829652
3.5166666666666666,1.165,0.9601216453746283
3.5166666666666666,1.17,0.9720092624894862
3.5166666666666666,1.175,0.9818225628535371
3.5166666666666666,1.18,0.9895406043892597
3.5166666666666666,1.185,0.9951469164070647
3.5166666666666666,1.19,0.9986295347545738
3.5166666666666666,1.195,0.9999810273487268
3.5166666666666666,1.2,0.9991985100362187
3.5166666666666666,1.205,0.9962836527484293
3.5166666666666666,1.21,0.9912426759377061
3.5166666666666666,1.215,0.9840863373026043
3.5166666666666666,1.22,0.9748299088304164
3.5166666666666666,1.225,0.9634931442059824
3.5166666666666666,1.23,0.9501002366563309
3.5166666666666666,1.235,0.93467976732111
3.5166666666666666,1.24,0.9172646442590011
3.5166666666666666,1.245,0.8978920322202572
3.5166666666666666,1.25,0.8766032733352586
3.5166666666666666,1.2550000000000001,0.8534437988883153
3.5166666666666666,1.26,0.8284630323650275
3.5166666666666666,1.2650000000000001,0.8017142839800657
3.5166666666666666,1.27,0.7732546369104956
3.5166666666666666,1.2750000000000001,0.7431448254773927
3.5166666666666666,1.28,0.7114491055357491
3.5166666666666666,1.285,0.6782351173492344
3.5166666666666666,1.29,0.6435737412424621
3.5166666666666666,1.295,0.6075389463388169
3.5166666666666666,1.3,0.570207632706603
3.5166666666666666,1.305,0.5316594672504356
3.5166666666666666,1.31,0.4919767136980412
3.5166666666666666,1.315,0.4512440570453233
3.5166666666666666,1.32,0.40954842283430803
3.5166666666666666,1.325,0.36697879164967195
3.5166666666666666,1.33,0.3236260092296624
3.5166666666666666,1.335,0.2795825925967431
3.5166666666666666,1.34,0.2349425326215863
3.5166666666666666,1.345,0.18980109344182441
3.5166666666666666,1.35,0.1442546091635849
3.5166666666666666,1.355,0.09840027827964248
3.5166666666666666,1.36,0.05233595624294064
3.533333333333333,0.0,0.10452846326765186
3.533333333333333,0.005,0.05848646793645335
3.533333333333333,0.01,0.012319659535236203
3.533333333333333,0.015,-0.03387343964027975
3.533333333333333,0.02,-0.07999425118854273
3.533333333333333,0.025,-0.1259443509734404
3.533333333333333,0.03,-0.17162567916636132
3.533333333333333,0.035,-0.21694074951082132
3.533333333333333,0.04,-0.26179285736304253
3.533333333333333,0.045,-0.3060862860645315
3.533333333333333,0.05,-0.3497265112062623
3.533333333333333,0.055,-0.3926204023485238
3.533333333333333,0.06,-0.4346764217659666
3.533333333333333,0.065,-0.4758048197937316
3.533333333333333,0.07,-0.5159178263577532
3.533333333333333,0.075,-0.5549298382805152
3.533333333333333,0.08,-0.5927576019625559
3.533333333333333,0.085,-0.6293203910498394
3.533333333333333,0.09,-0.6645401787078594
3.533333333333333,0.095,-0.698341804134845
3.533333333333333,0.1,-0.7306531329586936
3.533333333333333,0.105,-0.7614052111753585
3.533333333333333,0.11,-0.7905324123001641
3.533333333333333,0.115,-0.8179725774180387
3.533333333333333,0.12,-0.8436671478337674
3.533333333333333,0.125,-0.8675612900391968
3.533333333333333,0.13,-0.88960401273071
3.533333333333333,0.135,-0.9097482756272355
3.533333333333333,0.14,-0.9279510898565752
3.533333333333333,0.145,-0.9441736096958292
3.533333333333333,0.15,-0.9583812154701229
3.533333333333333,0.155,-0.9705435874327369
3.533333333333333,0.16,-0.980634770468978
3.533333333333333,0.165,-0.988633229485699
3.533333333333333,0.17,-0.9945218953682735
3.533333333333333,0.17500000000000002,-0.9982882014069475
3.533333333333333,0.18,-0.9999241101148306
3.533333333333333,0.185,-0.9994261303802979
3.533333333333333,0.19,-0.996795324917199
3.533333333333333,0.195,-0.9920373079969721
3.533333333333333,0.2,-0.9851622334675062
3.533333333333333,0.20500000000000002,-0.9761847730843188
3.533333333333333,0.21,-0.9651240852002889
3.533333333333333,0.215,-0.9520037738807666
3.533333333333333,0.22,-0.9368518385313103
3.533333333333333,0.225,-0.9197006141455406
3.533333333333333,0.23,-0.9005867023006366
3.533333333333333,0.23500000000000001,-0.8795508930477273
3.533333333333333,0.24,-0.8566380778638625
3.533333333333333,0.245,-0.8318971538513408
3.533333333333333,0.25,-0.8053809193888319
3.533333333333333,0.255,-0.7771459614569705
3.533333333333333,0.26,-0.7472525348788898
3.533333333333333,0.265,-0.7157644337333965
3.533333333333333,0.27,-0.6827488552151837
3.533333333333333,0.275,-0.6482762562326402
3.533333333333333,0.28,-0.6124202030492489
3.533333333333333,0.28500000000000003,-0.5752572142894783
3.533333333333333,0.29,-0.5368665976441799
3.533333333333333,0.295,-0.4973302806239781
3.533333333333333,0.3,-0.4567326357218399
3.533333333333333,0.305,-0.415160300357912
3.533333333333333,0.31,-0.3727019919909127
3.533333333333333,0.315,-0.32944831879059283
3.533333333333333,0.32,-0.2854915862753401
3.533333333333333,0.325,-0.24092560032755614
3.533333333333333,0.33,-0.19584546700716438
3.533333333333333,0.335,-0.15034738959049876
3.533333333333333,0.34,-0.10452846326765199
3.533333333333333,0.34500000000000003,-0.05848646793645347
3.533333333333333,0.35000000000000003,-0.012319659535237212
3.533333333333333,0.355,0.03387343964027963
3.533333333333333,0.36,0.0799942511885426
3.533333333333333,0.365,0.1259443509734394
3.533333333333333,0.37,0.17162567916636118
3.533333333333333,0.375,0.2169407495108212
3.533333333333333,0.38,0.2617928573630407
3.533333333333333,0.385,0.30608628606453137
3.533333333333333,0.39,0.34972651120626214
3.533333333333333,0.395,0.39262040234852286
3.533333333333333,0.4,0.4346764217659665
3.533333333333333,0.405,0.4758048197937315
3.533333333333333,0.41000000000000003,0.5159178263577523
3.533333333333333,0.41500000000000004,0.5549298382805151
3.533333333333333,0.42,0.5927576019625558
3.533333333333333,0.425,0.629320391049838
3.533333333333333,0.43,0.6645401787078586
3.533333333333333,0.435,0.698341804134845
3.533333333333333,0.44,0.7306531329586936
3.533333333333333,0.445,0.7614052111753584
3.533333333333333,0.45,0.7905324123001641
3.533333333333333,0.455,0.8179725774180391
3.533333333333333,0.46,0.8436671478337668
3.533333333333333,0.465,0.8675612900391967
3.533333333333333,0.47000000000000003,0.8896040127307103
3.533333333333333,0.47500000000000003,0.909748275627235
3.533333333333333,0.48,0.9279510898565748
3.533333333333333,0.485,0.9441736096958294
3.533333333333333,0.49,0.9583812154701226
3.533333333333333,0.495,0.9705435874327369
3.533333333333333,0.5,0.980634770468978
3.533333333333333,0.505,0.9886332294856989
3.533333333333333,0.51,0.9945218953682735
3.533333333333333,0.515,0.9982882014069475
3.533333333333333,0.52,0.9999241101148306
3.533333333333333,0.525,0.9994261303802979
3.533333333333333,0.53,0.9967953249171989
3.533333333333333,0.535,0.992037307996972
3.533333333333333,0.54,0.9851622334675062
3.533333333333333,0.545,0.9761847730843188
3.533333333333333,0.55,0.9651240852002885
3.533333333333333,0.555,0.9520037738807666
3.533333333333333,0.56,0.9368518385313099
3.533333333333333,0.5650000000000001,0.9197006141455404
3.533333333333333,0.5700000000000001,0.9005867023006368
3.533333333333333,0.5750000000000001,0.8795508930477269
3.533333333333333,0.58,0.8566380778638625
3.533333333333333,0.585,0.8318971538513413
3.533333333333333,0.59,0.805380919388832
3.533333333333333,0.595,0.7771459614569706
3.533333333333333,0.6,0.7472525348788904
3.533333333333333,0.605,0.7157644337333966
3.533333333333333,0.61,0.6827488552151844
3.533333333333333,0.615,0.648276256232641
3.533333333333333,0.62,0.612420203049249
3.533333333333333,0.625,0.5752572142894784
3.533333333333333,0.63,0.5368665976441792
3.533333333333333,0.635,0.4973302806239782
3.533333333333333,0.64,0.4567326357218392
3.533333333333333,0.645,0.41516030035791296
3.533333333333333,0.65,0.3727019919909128
3.533333333333333,0.655,0.32944831879059294
3.533333333333333,0.66,0.2854915862753402
3.533333333333333,0.665,0.24092560032755625
3.533333333333333,0.67,0.19584546700716624
