filter,frequency_hz,gain_db,model
Elimina banda,113.83745508631075,-3.4842874211855144e-06,Butterworth analog order 4
Elimina banda,114.16578310039316,-3.567662283963422e-06,Butterworth analog order 4
Elimina banda,114.49505807244066,-3.6530451838630983e-06,Butterworth analog order 4
Elimina banda,114.82528273365307,-3.740484867718187e-06,Butterworth analog order 4
Elimina banda,115.15645982310745,-3.830031276203664e-06,Butterworth analog order 4
Elimina banda,115.48859208778094,-3.92173558723077e-06,Butterworth analog order 4
Elimina banda,115.82168228257308,-4.0156502178758605e-06,Butterworth analog order 4
Elimina banda,116.15573317032946,-4.111828885133254e-06,Butterworth analog order 4
Elimina banda,116.49074752186404,-4.210326614594404e-06,Butterworth analog order 4
Elimina banda,116.82672811598248,-4.311199787700175e-06,Butterworth analog order 4
Elimina banda,117.16367773950462,-4.414506168742259e-06,Butterworth analog order 4
Elimina banda,117.50159918728843,-4.520304941507882e-06,Butterworth analog order 4
Elimina banda,117.84049526225256,-4.628656745924512e-06,Butterworth analog order 4
Elimina banda,118.18036877539996,-4.73962370698997e-06,Butterworth analog order 4
Elimina banda,118.52122254584063,-4.853269485882087e-06,Butterworth analog order 4
Elimina banda,118.86305940081581,-4.96965929635258e-06,Butterworth analog order 4
Elimina banda,119.20588217572096,-5.088859972230308e-06,Butterworth analog order 4
Elimina banda,119.54969371412902,-5.210939976100556e-06,Butterworth analog order 4
Elimina banda,119.89449686781465,-5.335969472594303e-06,Butterworth analog order 4
Elimina banda,120.24029449677745,-5.46402033899618e-06,Butterworth analog order 4
Elimina banda,120.58708946926578,-5.595166238533778e-06,Butterworth analog order 4
Elimina banda,120.93488466180064,-5.7294826319499815e-06,Butterworth analog order 4
Elimina banda,121.28368295919911,-5.867046848863649e-06,Butterworth analog order 4
Elimina banda,121.63348725459898,-6.007938128271829e-06,Butterworth analog order 4
Elimina banda,121.98430044948235,-6.152237659051992e-06,Butterworth analog order 4
Elimina banda,122.33612545369937,-6.300028633964885e-06,Butterworth analog order 4
Elimina banda,122.68896518549312,-6.451396300764417e-06,Butterworth analog order 4
Elimina banda,123.04282257152325,-6.606428008485934e-06,Butterworth analog order 4
Elimina banda,123.3977005468906,-6.765213263377809e-06,Butterworth analog order 4
Elimina banda,123.75360205516101,-6.927843787726035e-06,Butterworth analog order 4
Elimina banda,124.11053004839044,-7.094413563249596e-06,Butterworth analog order 4
Elimina banda,124.468487487149,-7.26501889860409e-06,Butterworth analog order 4
Elimina banda,124.82747734054578,-7.439758487242082e-06,Butterworth analog order 4
Elimina banda,125.18750258625292,-7.618733453701566e-06,Butterworth analog order 4
Elimina banda,125.54856621053109,-7.802047432681617e-06,Butterworth analog order 4
Elimina banda,125.91067120825376,-7.989806624974213e-06,Butterworth analog order 4
Elimina banda,126.2738205829323,-8.182119857253394e-06,Butterworth analog order 4
Elimina banda,126.63801734674034,-8.379098648614768e-06,Butterworth analog order 4
Elimina banda,127.0032645205396,-8.580857289651346e-06,Butterworth analog order 4
Elimina banda,127.36956513390435,-8.787512899349835e-06,Butterworth analog order 4
Elimina banda,127.73692222514684,-8.999185494523289e-06,Butterworth analog order 4
Elimina banda,128.10533884134202,-9.21599807949467e-06,Butterworth analog order 4
Elimina banda,128.47481803835345,-9.438076702993329e-06,Butterworth analog order 4
Elimina banda,128.84536288085837,-9.66555054591003e-06,Butterworth analog order 4
Elimina banda,129.21697644237312,-9.898551995551441e-06,Butterworth analog order 4
Elimina banda,129.5896618052783,-1.0137216725680674e-05,Butterworth analog order 4
Elimina banda,129.963422060845,-1.0381683777522175e-05,Butterworth analog order 4
Elimina banda,130.33826030926002,-1.0632095660053325e-05,Butterworth analog order 4
Elimina banda,130.7141796596518,-1.0888598418473188e-05,Butterworth analog order 4
Elimina banda,131.09118323011558,-1.1151341724850957e-05,Butterworth analog order 4
Elimina banda,131.46927414774026,-1.1420478982275046e-05,Butterworth analog order 4
Elimina banda,131.84845554863367,-1.1696167414537343e-05,Butterworth analog order 4
Elimina banda,132.22873057794888,-1.1978568152924572e-05,Butterworth analog order 4
Elimina banda,132.61010238990977,-1.2267846348082285e-05,Butterworth analog order 4
Elimina banda,132.99257414783793,-1.256417126066372e-05,Butterworth analog order 4
Elimina banda,133.37614902417843,-1.2867716376086985e-05,Butterworth analog order 4
Elimina banda,133.76083020052647,-1.3178659504827402e-05,Butterworth analog order 4
Elimina banda,134.14662086765304,-1.3497182891388947e-05,Butterworth analog order 4
Elimina banda,134.53352422553235,-1.3823473327133096e-05,Butterworth analog order 4
Elimina banda,134.92154348336774,-1.4157722271786778e-05,Butterworth analog order 4
Elimina banda,135.3106818596187,-1.4500125957592518e-05,Butterworth analog order 4
Elimina banda,135.70094258202687,-1.4850885534924877e-05,Butterworth analog order 4
Elimina banda,136.09232888764367,-1.5210207165833264e-05,Butterworth analog order 4
Elimina banda,136.48484402285675,-1.5578302174480298e-05,Butterworth analog order 4
Elimina banda,136.87849124341696,-1.5955387176365125e-05,Butterworth analog order 4
Elimina banda,137.27327381446491,-1.6341684196939232e-05,Butterworth analog order 4
Elimina banda,137.669195010559,-1.673742082590266e-05,Butterworth analog order 4
Elimina banda,138.0662581157018,-1.714283035221379e-05,Butterworth analog order 4
Elimina banda,138.46446642336775,-1.7558151906813954e-05,Butterworth analog order 4
Elimina banda,138.86382323652984,-1.798363061885288e-05,Butterworth analog order 4
Elimina banda,139.2643318676878,-1.841951776130672e-05,Butterworth analog order 4
Elimina banda,139.66599563889514,-1.886607090913255e-05,Butterworth analog order 4
Elimina banda,140.06881788178694,-1.9323554102244825e-05,Butterworth analog order 4
Elimina banda,140.47280193760682,-1.9792238015242298e-05,Butterworth analog order 4
Elimina banda,140.87795115723566,-2.0272400102062712e-05,Butterworth analog order 4
Elimina banda,141.28426890121867,-2.0764324811998102e-05,Butterworth analog order 4
Elimina banda,141.6917585397937,-2.1268303728564025e-05,Butterworth analog order 4
Elimina banda,142.10042345291853,-2.1784635774907872e-05,Butterworth analog order 4
Elimina banda,142.5102670302998,-2.231362738932322e-05,Butterworth analog order 4
Elimina banda,142.9212926714206,-2.2855592724872795e-05,Butterworth analog order 4
Elimina banda,143.3335037855684,-2.341085384419015e-05,Butterworth analog order 4
Elimina banda,143.74690379186418,-2.3979740923924975e-05,Butterworth analog order 4
Elimina banda,144.16149611928995,-2.4562592462081784e-05,Butterworth analog order 4
Elimina banda,144.5772842067177,-2.515975548728774e-05,Butterworth analog order 4
Elimina banda,144.99427150293783,-2.57715857815614e-05,Butterworth analog order 4
Elimina banda,145.41246146668723,-2.639844811272536e-05,Butterworth analog order 4
Elimina banda,145.8318575666789,-2.704071644560396e-05,Butterworth analog order 4
Elimina banda,146.2524632816302,-2.7698774193723484e-05,Butterworth analog order 4
Elimina banda,146.6742821002914,-2.8373014461369498e-05,Butterworth analog order 4
Elimina banda,147.09731752147525,-2.9063840292395086e-05,Butterworth analog order 4
Elimina banda,147.52157305408568,-2.977166491517232e-05,Butterworth analog order 4
Elimina banda,147.9470522171469,-3.04969120174386e-05,Butterworth analog order 4
Elimina banda,148.37375853983283,-3.1240016012464655e-05,Butterworth analog order 4
Elimina banda,148.80169556149565,-3.200142231390218e-05,Butterworth analog order 4
Elimina banda,149.23086683169615,-3.278158762509715e-05,Butterworth analog order 4
Elimina banda,149.66127591023272,-3.3580980217796234e-05,Butterworth analog order 4
Elimina banda,150.0929263671704,-3.440008024749855e-05,Butterworth analog order 4
Elimina banda,150.52582178287142,-3.523938004084266e-05,Butterworth analog order 4
Elimina banda,150.95996574802422,-3.609938443313965e-05,Butterworth analog order 4
Elimina banda,151.39536186367366,-3.698061107697713e-05,Butterworth analog order 4
Elimina banda,151.8320137412502,-3.7883590773968214e-05,Butterworth analog order 4
Elimina banda,152.2699250026007,-3.88088678209664e-05,Butterworth analog order 4
Elimina banda,152.70909928001808,-3.9757000357245896e-05,Butterworth analog order 4
Elimina banda,153.14954021627153,-4.0728560724219315e-05,Butterworth analog order 4
Elimina banda,153.59125146463614,-4.172413583094253e-05,Butterworth analog order 4
Elimina banda,154.03423668892427,-4.274432753601449e-05,Butterworth analog order 4
Elimina banda,154.47849956351516,-4.378975303429979e-05,Butterworth analog order 4
Elimina banda,154.92404377338585,-4.4861045261010776e-05,Butterworth analog order 4
Elimina banda,155.37087301414098,-4.5958853284218954e-05,Butterworth analog order 4
Elimina banda,155.81899099204455,-4.7083842745584576e-05,Butterworth analog order 4
Elimina banda,156.26840142404987,-4.823669627601514e-05,Butterworth analog order 4
Elimina banda,156.71910803783084,-4.941811394989885e-05,Butterworth analog order 4
Elimina banda,157.17111457181207,-5.06288137306608e-05,Butterworth analog order 4
Elimina banda,157.6244247752011,-5.186953193946505e-05,Butterworth analog order 4
Elimina banda,158.07904240801858,-5.3141023741276555e-05,Butterworth analog order 4
Elimina banda,158.53497124113,-5.4444063626103446e-05,Butterworth analog order 4
Elimina banda,158.99221505627617,-5.5779445924957545e-05,Butterworth analog order 4
Elimina banda,159.45077764610562,-5.714798531424499e-05,Butterworth analog order 4
Elimina banda,159.91066281420544,-5.8550517359696994e-05,Butterworth analog order 4
Elimina banda,160.3718743751331,-5.998789907187507e-05,Butterworth analog order 4
Elimina banda,160.83441615444747,-6.146100943660615e-05,Butterworth analog order 4
Elimina banda,161.29829198874154,-6.297075002546021e-05,Butterworth analog order 4
Elimina banda,161.76350572567353,-6.451804556380011e-05,Butterworth analog order 4
Elimina banda,162.2300612239992,-6.610384455476579e-05,Butterworth analog order 4
Elimina banda,162.69796235360315,-6.772911988686808e-05,Butterworth analog order 4
Elimina banda,163.16721299553197,-6.939486949848155e-05,Butterworth analog order 4
Elimina banda,163.6378170420257,-7.11021170085892e-05,Butterworth analog order 4
Elimina banda,164.1097783965505,-7.285191241503438e-05,Butterworth analog order 4
Elimina banda,164.58310097383028,-7.464533277348989e-05,Butterworth analog order 4
Elimina banda,165.05778869988032,-7.648348292561227e-05,Butterworth analog order 4
Elimina banda,165.533845512039,-7.836749621466422e-05,Butterworth analog order 4
Elimina banda,166.01127535900093,-8.029853525128693e-05,Butterworth analog order 4
Elimina banda,166.49008220084892,-8.227779267349122e-05,Butterworth analog order 4
Elimina banda,166.97027000908795,-8.430649195004888e-05,Butterworth analog order 4
Elimina banda,167.4518427666773,-8.638588819835457e-05,Butterworth analog order 4
Elimina banda,167.93480446806404,-8.851726900711469e-05,Butterworth analog order 4
Elimina banda,168.4191591192155,-9.070195530243751e-05,Butterworth analog order 4
Elimina banda,168.90491073765335,-9.294130223707376e-05,Butterworth analog order 4
Elimina banda,169.39206335248645,-9.523670009316414e-05,Butterworth analog order 4
Elimina banda,169.88062100444446,-9.758957520813803e-05,Butterworth analog order 4
Elimina banda,170.37058774591077,-0.00010000139093822871,Butterworth analog order 4
Elimina banda,170.86196764095706,-0.00010247364864128277,Butterworth analog order 4
Elimina banda,171.35476476537656,-0.00010500788868947222,Butterworth analog order 4
Elimina banda,171.84898320671732,-0.00010760569149358704,Butterworth analog order 4
Elimina banda,172.34462706431714,-0.00011026867858519693,Butterworth analog order 4
Elimina banda,172.84170044933683,-0.00011299851369785829,Butterworth analog order 4
Elimina banda,173.34020748479463,-0.00011579690390522686,Butterworth analog order 4
Elimina banda,173.84015230560047,-0.00011866560076400268,Butterworth analog order 4
Elimina banda,174.34153905858952,-0.00012160640151378186,Butterworth analog order 4
Elimina banda,174.84437190255775,-0.0001246211502846348,Butterworth analog order 4
Elimina banda,175.34865500829594,-0.0001277117393577352,Butterworth analog order 4
Elimina banda,175.8543925586235,-0.00013088011045493187,Butterworth analog order 4
Elimina banda,176.3615887484245,-0.00013412825605147873,Butterworth analog order 4
Elimina banda,176.87024778468165,-0.0001374582207504963,Butterworth analog order 4
Elimina banda,177.3803738865113,-0.00014087210266805613,Butterworth analog order 4
Elimina banda,177.89197128519874,-0.00014437205487999893,Butterworth analog order 4
Elimina banda,178.40504422423248,-0.00014796028687937696,Butterworth analog order 4
Elimina banda,178.91959695934057,-0.00015163906610816806,Butterworth analog order 4
Elimina banda,179.4356337585254,-0.00015541071951601017,Butterworth analog order 4
Elimina banda,179.95315890209847,-0.0001592776351517425,Butterworth analog order 4
Elimina banda,180.47217668271702,-0.00016324226380993464,Butterworth analog order 4
Elimina banda,180.99269140541895,-0.0001673071207266192,Butterworth analog order 4
Elimina banda,181.5147073876587,-0.00017147478731072732,Butterworth analog order 4
Elimina banda,182.03822895934312,-0.00017574791294690988,Butterworth analog order 4
Elimina banda,182.56326046286682,-0.0001801292168003123,Butterworth analog order 4
Elimina banda,183.08980625314925,-0.00018462148972938296,Butterworth analog order 4
Elimina banda,183.6178706976702,-0.0001892275962218532,Butterworth analog order 4
Elimina banda,184.1474581765055,-0.00019395047637607175,Butterworth analog order 4
Elimina banda,184.6785730823645,-0.0001987931479585529,Butterworth analog order 4
Elimina banda,185.21121982062576,-0.00020375870850688197,Butterworth analog order 4
Elimina banda,185.7454028093739,-0.00020885033749148038,Butterworth analog order 4
Elimina banda,186.28112647943556,-0.00021407129855551923,Butterworth analog order 4
Elimina banda,186.81839527441727,-0.00021942494177705092,Butterworth analog order 4
Elimina banda,187.3572136507415,-0.0002249147060440101,Butterworth analog order 4
Elimina banda,187.89758607768414,-0.000230544121460116,Butterworth analog order 4
Elimina banda,188.4395170374106,-0.00023631681183375417,Butterworth analog order 4
Elimina banda,188.98301102501435,-0.00024223649722862302,Butterworth analog order 4
Elimina banda,189.52807254855324,-0.00024830699659832915,Butterworth analog order 4
Elimina banda,190.07470612908747,-0.00025453223047407447,Butterworth analog order 4
Elimina banda,190.62291630071616,-0.00026091622376040553,Butterworth analog order 4
Elimina banda,191.1727076106162,-0.0002674631085753818,Butterworth analog order 4
Elimina banda,191.72408461907918,-0.0002741771271882047,Butterworth analog order 4
Elimina banda,192.2770518995496,-0.00028106263504466773,Butterworth analog order 4
Elimina banda,192.831614038662,-0.00028812410386500113,Butterworth analog order 4
Elimina banda,193.38777563628025,-0.0002953661248382245,Butterworth analog order 4
Elimina banda,193.94554130553482,-0.00030279341190143786,Butterworth analog order 4
Elimina banda,194.5049156728615,-0.0003104108051204509,Butterworth analog order 4
Elimina banda,195.065903378039,-0.00031822327415632337,Butterworth analog order 4
Elimina banda,195.62850907422853,-0.00032623592183614607,Butterworth analog order 4
Elimina banda,196.19273742801178,-0.00033445398782517243,Butterworth analog order 4
Elimina banda,196.75859311942978,-0.00034288285239837826,Butterworth analog order 4
Elimina banda,197.32608084202116,-0.00035152804033363507,Butterworth analog order 4
Elimina banda,197.89520530286214,-0.00036039522488985723,Butterworth analog order 4
Elimina banda,198.46597122260474,-0.00036949023193281224,Butterworth analog order 4
Elimina banda,199.03838333551653,-0.00037881904414591714,Butterworth analog order 4
Elimina banda,199.61244638951885,-0.0003883878053829255,Butterworth analog order 4
Elimina banda,200.18816514622762,-0.0003982028251412961,Butterworth analog order 4
Elimina banda,200.76554438099203,-0.00040827058315721465,Butterworth analog order 4
Elimina banda,201.34458888293372,-0.00041859773412902785,Butterworth analog order 4
Elimina banda,201.9253034549876,-0.0004291911126018867,Butterworth analog order 4
Elimina banda,202.50769291394093,-0.0004400577379509233,Butterworth analog order 4
Elimina banda,203.09176209047348,-0.0004512048195623013,Butterworth analog order 4
Elimina banda,203.67751582919774,-0.00046263976209835403,Butterworth analog order 4
Elimina banda,204.2649589886984,-0.000474370170975082,Butterworth analog order 4
Elimina banda,204.85409644157374,-0.00048640385795944145,Butterworth analog order 4
Elimina banda,205.44493307447559,-0.0004987488469394754,Butterworth analog order 4
Elimina banda,206.03747378814904,-0.0005114133798692298,Butterworth analog order 4
Elimina banda,206.63172349747455,-0.0005244059228778579,Butterworth analog order 4
Elimina banda,207.22768713150774,-0.0005377351725516073,Butterworth analog order 4
Elimina banda,207.82536963352052,-0.0005514100624099201,Butterworth analog order 4
Elimina banda,208.42477596104237,-0.0005654397695573379,Butterworth analog order 4
Elimina banda,209.02591108590045,-0.0005798337215420892,Butterworth analog order 4
Elimina banda,209.62877999426232,-0.0005946016033895497,Butterworth analog order 4
Elimina banda,210.23338768667648,-0.0006097533648935341,Butterworth analog order 4
Elimina banda,210.83973917811332,-0.0006252992280429571,Butterworth analog order 4
Elimina banda,211.447839498008,-0.0006412496947391533,Butterworth analog order 4
Elimina banda,212.05769369030116,-0.0006576155546842928,Butterworth analog order 4
Elimina banda,212.66930681348123,-0.0006744078935479616,Butterworth analog order 4
Elimina banda,213.28268394062636,-0.0006916381013232055,Butterworth analog order 4
Elimina banda,213.89783015944576,-0.0007093178809762208,Butterworth analog order 4
Elimina banda,214.51475057232318,-0.0007274592572990611,Butterworth analog order 4
Elimina banda,215.1334502963586,-0.0007460745860840116,Butterworth analog order 4
Elimina banda,215.75393446340996,-0.0007651765635126123,Butterworth analog order 4
Elimina banda,216.37620822013707,-0.0007847782358413344,Butterworth analog order 4
Elimina banda,217.00027672804347,-0.0008048930093897298,Butterworth analog order 4
Elimina banda,217.62614516351937,-0.0008255346607954077,Butterworth analog order 4
Elimina banda,218.25381871788488,-0.000846717347595665,Butterworth analog order 4
Elimina banda,218.88330259743216,-0.0008684556191010953,Butterworth analog order 4
Elimina banda,219.51460202346996,-0.000890764427613292,Butterworth analog order 4
Elimina banda,220.14772223236616,-0.0009136591399548667,Butterworth analog order 4
Elimina banda,220.78266847559067,-0.0009371555493610132,Butterworth analog order 4
Elimina banda,221.4194460197603,-0.0009612698877085554,Butterworth analog order 4
Elimina banda,222.05806014668144,-0.0009860188381114643,Butterworth analog order 4
Elimina banda,222.69851615339448,-0.0010114195479041157,Butterworth analog order 4
Elimina banda,223.3408193522167,-0.001037489642004631,Butterworth analog order 4
Elimina banda,223.98497507078778,-0.0010642472366699362,Butterworth analog order 4
Elimina banda,224.63098865211307,-0.0010917109536647835,Butterworth analog order 4
Elimina banda,225.27886545460834,-0.0011198999348756716,Butterworth analog order 4
Elimina banda,225.92861085214332,-0.0011488338573234353,Butterworth analog order 4
Elimina banda,226.58023023408765,-0.0011785329486662113,Butterworth analog order 4
Elimina banda,227.23372900535463,-0.001209018003146564,Butterworth analog order 4
Elimina banda,227.88911258644669,-0.001240310398019505,Butterworth analog order 4
Elimina banda,228.54638641349908,-0.0012724321104721097,Butterworth analog order 4
Elimina banda,229.20555593832668,-0.0013054057350753308,Butterworth analog order 4
Elimina banda,229.8666266284682,-0.0013392545017353193,Butterworth analog order 4
Elimina banda,230.52960396723185,-0.001374002294199336,Butterworth analog order 4
Elimina banda,231.19449345374005,-0.0014096736691202258,Butterworth analog order 4
Elimina banda,231.86130060297646,-0.00144629387570754,Butterworth analog order 4
Elimina banda,232.53003094583062,-0.0014838888759557958,Butterworth analog order 4
Elimina banda,233.20069002914445,-0.0015224853655069071,Butterworth analog order 4
Elimina banda,233.8732834157573,-0.001562110795123783,Butterworth analog order 4
Elimina banda,234.54781668455342,-0.0016027933928543343,Butterworth analog order 4
Elimina banda,235.2242954305074,-0.0016445621868194952,Butterworth analog order 4
Elimina banda,235.90272526473092,-0.0016874470287440667,Butterworth analog order 4
Elimina banda,236.58311181451847,-0.0017314786181881166,Butterworth analog order 4
Elimina banda,237.2654607233954,-0.0017766885275128893,Butterworth analog order 4
Elimina banda,237.94977765116377,-0.001823109227612286,Butterworth analog order 4
Elimina banda,238.63606827394977,-0.0018707741144602882,Butterworth analog order 4
Elimina banda,239.32433828424988,-0.0019197175364176352,Butterworth analog order 4
Elimina banda,240.01459339097948,-0.0019699748224446087,Butterworth analog order 4
Elimina banda,240.70683931951953,-0.002021582311132402,Butterworth analog order 4
Elimina banda,241.40108181176325,-0.0020745773806565455,Butterworth analog order 4
Elimina banda,242.09732662616534,-0.0021289984796343487,Butterworth analog order 4
Elimina banda,242.79557953778863,-0.0021848851589464555,Butterworth analog order 4
Elimina banda,243.4958463383523,-0.0022422781045585262,Butterworth analog order 4
Elimina banda,244.1981328362802,-0.002301219171315404,Butterworth analog order 4
Elimina banda,244.90244485674788,-0.002361751417836414,Butterworth analog order 4
Elimina banda,245.60878824173264,-0.0024239191424610487,Butterworth analog order 4
Elimina banda,246.31716885006102,-0.0024877679203091033,Butterworth analog order 4
Elimina banda,247.02759255745679,-0.0025533446415125977,Butterworth analog order 4
Elimina banda,247.74006525659107,-0.0026206975506440433,Butterworth analog order 4
Elimina banda,248.45459285713028,-0.00268987628732707,Butterworth analog order 4
Elimina banda,249.1711812857855,-0.0027609319282054763,Butterworth analog order 4
Elimina banda,249.88983648636165,-0.0028339170301139973,Butterworth analog order 4
Elimina banda,250.61056441980597,-0.0029088856747002405,Butterworth analog order 4
Elimina banda,251.3333710642589,-0.0029858935143797383,Butterworth analog order 4
Elimina banda,252.05826241510297,-0.0030649978197781307,Butterworth analog order 4
Elimina banda,252.78524448501167,-0.003146257528633183,Butterworth analog order 4
Elimina banda,253.51432330400092,-0.0032297332962432073,Butterworth analog order 4
Elimina banda,254.24550491947812,-0.0033154875475378924,Butterworth analog order 4
Elimina banda,254.97879539629238,-0.0034035845307327974,Butterworth analog order 4
Elimina banda,255.71420081678528,-0.003494090372742976,Butterworth analog order 4
Elimina banda,256.4517272808402,-0.003587073136301638,Butterworth analog order 4
Elimina banda,257.19138090593447,-0.003682602878904451,Butterworth analog order 4
Elimina banda,257.93316782718927,-0.0037807517136499436,Butterworth analog order 4
Elimina banda,258.67709419741993,-0.0038815938719732506,Butterworth analog order 4
Elimina banda,259.4231661871884,-0.003985205768381416,Butterworth analog order 4
Elimina banda,260.1713899848532,-0.004091666067283145,Butterworth analog order 4
Elimina banda,260.9217717966215,-0.004201055751907513,Butterworth analog order 4
Elimina banda,261.6743178466004,-0.00431345819545872,Butterworth analog order 4
Elimina banda,262.4290343768476,-0.004428959234512167,Butterworth analog order 4
Elimina banda,263.185927647425,-0.004547647244791399,Butterworth analog order 4
Elimina banda,263.94500393644955,-0.004669613219353573,Butterworth analog order 4
Elimina banda,264.70626954014466,-0.004794950849285547,Butterworth analog order 4
Elimina banda,265.4697307728941,-0.0049237566070050665,Butterworth analog order 4
Elimina banda,266.23539396729296,-0.005056129832231693,Butterworth analog order 4
Elimina banda,267.00326547420127,-0.00519217282072898,Butterworth analog order 4
Elimina banda,267.77335166279505,-0.005331990915908832,Butterworth analog order 4
Elimina banda,268.5456589206211,-0.005475692603394973,Butterworth analog order 4
Elimina banda,269.3201936536488,-0.0056233896086502816,Butterworth analog order 4
Elimina banda,270.0969622863238,-0.0057751969977565334,Butterworth analog order 4
Elimina banda,270.8759712616201,-0.005931233281462226,Butterworth analog order 4
Elimina banda,271.65722704109544,-0.00609162052260861,Butterworth analog order 4
Elimina banda,272.44073610494337,-0.006256484447052853,Butterworth analog order 4
Elimina banda,273.2265049520479,-0.006425954558197888,Butterworth analog order 4
Elimina banda,274.01454010003624,-0.00660016425524732,Butterworth analog order 4
Elimina banda,274.80484808533424,-0.006779250955332992,Butterworth analog order 4
Elimina banda,275.59743546322,-0.006963356219596442,Butterworth analog order 4
Elimina banda,276.3923088078783,-0.007152625883457256,Butterworth analog order 4
Elimina banda,277.18947471245434,-0.007347210191069962,Butterworth analog order 4
Elimina banda,277.9889397891099,-0.007547263934262888,Butterworth analog order 4
Elimina banda,278.7907106690773,-0.007752946595968922,Butterworth analog order 4
Elimina banda,279.59479400271476,-0.007964422498431628,Butterworth analog order 4
Elimina banda,280.4011964595604,-0.008181860956233026,Butterworth analog order 4
Elimina banda,281.2099247283896,-0.008405436434421421,Butterworth analog order 4
Elimina banda,282.0209855172688,-0.008635328711789257,Butterworth analog order 4
Elimina banda,282.8343855536122,-0.008871723049592713,Butterworth analog order 4
Elimina banda,283.6501315842363,-0.009114810365837259,Butterworth analog order 4
Elimina banda,284.4682303754173,-0.009364787415307902,Butterworth analog order 4
Elimina banda,285.28868871294645,-0.00962185697560444,Butterworth analog order 4
Elimina banda,286.11151340218674,-0.009886228039320991,Butterworth analog order 4
Elimina banda,286.93671126812814,-0.01015811601262151,Butterworth analog order 4
Elimina banda,287.76428915544597,-0.010437742920394271,Butterworth analog order 4
Elimina banda,288.594253928557,-0.010725337618280735,Butterworth analog order 4
Elimina banda,289.4266124716752,-0.011021136011736064,Butterworth analog order 4
Elimina banda,290.2613716888708,-0.011325381282404654,Butterworth analog order 4
Elimina banda,291.0985385041264,-0.011638324122071766,Butterworth analog order 4
Elimina banda,291.93811986139457,-0.011960222974399023,Butterworth analog order 4
Elimina banda,292.7801227246558,-0.012291344284821436,Butterworth analog order 4
Elimina banda,293.6245540779751,-0.012631962758741259,Butterworth analog order 4
Elimina banda,294.4714209255617,-0.012982361628433971,Butterworth analog order 4
Elimina banda,295.3207302918261,-0.013342832928900324,Butterworth analog order 4
Elimina banda,296.17248922143796,-0.01371367778297772,Butterworth analog order 4
Elimina banda,297.0267047793855,-0.014095206696080416,Butterworth analog order 4
Elimina banda,297.8833840510337,-0.014487739860832224,Butterworth analog order 4
Elimina banda,298.7425341421829,-0.014891607471965804,Butterworth analog order 4
Elimina banda,299.604162179128,-0.015307150051897023,Butterworth analog order 4
Elimina banda,300.4682753087169,-0.015734718787237572,Butterworth analog order 4
Elimina banda,301.33488069841087,-0.016174675876700975,Butterworth analog order 4
Elimina banda,302.2039855363437,-0.01662739489082901,Butterworth analog order 4
Elimina banda,303.0755970313799,-0.017093261143813838,Butterworth analog order 4
Elimina banda,303.9497224131769,-0.0175726720780109,Butterworth analog order 4
Elimina banda,304.8263689322432,-0.018066037661422167,Butterworth analog order 4
Elimina banda,305.7055438599993,-0.018573780798725053,Butterworth analog order 4
Elimina banda,306.5872544888379,-0.01909633775625011,Butterworth analog order 4
Elimina banda,307.47150813218354,-0.019634158601411645,Butterworth analog order 4
Elimina banda,308.3583121245548,-0.020187707657070182,Butterworth analog order 4
Elimina banda,309.2476738216245,-0.020757463971412135,Butterworth analog order 4
Elimina banda,310.1396006002796,-0.021343921803787226,Butterworth analog order 4
Elimina banda,311.03409985868416,-0.021947591127163178,Butterworth analog order 4
Elimina banda,311.9311790163397,-0.0225689981476878,Butterworth analog order 4
Elimina banda,312.83084551414686,-0.023208685841983722,Butterworth analog order 4
Elimina banda,313.73310681446765,-0.023867214512837256,Butterworth analog order 4
Elimina banda,314.6379704011858,-0.02454516236381843,Butterworth analog order 4
Elimina banda,315.5454437797709,-0.025243126093603102,Butterworth analog order 4
Elimina banda,316.45553447733977,-0.025961721510572962,Butterworth analog order 4
Elimina banda,317.36825004271776,-0.026701584168494687,Butterworth analog order 4
Elimina banda,318.28359804650347,-0.027463370023906673,Butterworth analog order 4
Elimina banda,319.2015860811301,-0.028247756116067835,Butterworth analog order 4
Elimina banda,320.12222176092877,-0.029055441270152686,Butterworth analog order 4
Elimina banda,321.0455127221921,-0.02988714682455093,Butterworth analog order 4
Elimina banda,321.97146662323627,-0.030743617383088766,Butterworth analog order 4
Elimina banda,322.90009114446633,-0.03162562159302963,Butterworth analog order 4
Elimina banda,323.831393988439,-0.03253395294971494,Butterworth analog order 4
Elimina banda,324.76538287992565,-0.0334694306288075,Butterworth analog order 4
Elimina banda,325.7020655659783,-0.03443290034705136,Butterworth analog order 4
Elimina banda,326.6414498159925,-0.03542523525248183,Butterworth analog order 4
Elimina banda,327.5835434217722,-0.03644733684519624,Butterworth analog order 4
Elimina banda,328.52835419759464,-0.03750013592961727,Butterworth analog order 4
Elimina banda,329.4758899802739,-0.03858459359938202,Butterworth analog order 4
Elimina banda,330.4261586292278,-0.03970170225592602,Butterworth analog order 4
Elimina banda,331.37916802654223,-0.04085248666193007,Butterworth analog order 4
Elimina banda,332.33492607703545,-0.04203800503079248,Butterworth analog order 4
Elimina banda,333.29344070832553,-0.04325935015331662,Butterworth analog order 4
Elimina banda,334.25471987089514,-0.044517650562886174,Butterworth analog order 4
Elimina banda,335.2187715381577,-0.0458140717404012,Butterworth analog order 4
