t_s,p_Pa,L_fast_dB_SPL
1.542375,-9.83066830582e-05,15.7251224491
1.5425,-5.79760896703e-05,15.7217564676
1.542625,4.51924325508e-06,15.7174194643
1.54275,-2.31286672856e-05,15.7132322927
1.542875,-1.91106066578e-05,15.7089958019
1.543,-6.32454348755e-07,15.7046529738
1.543125,7.33294256321e-05,15.7018802263
1.54325,6.20670410602e-05,15.6986629727
1.543375,0.000108191697941,15.6977421219
1.5435,0.000104690457942,15.6966041268
1.543625,0.000110538917339,15.6958350028
1.54375,0.00010146139802,15.6945037398
1.543875,0.000171036266909,15.6987161825
1.544,0.000160167172222,15.7018694525
1.544125,0.000116964852416,15.7015228755
1.54425,0.000145340702681,15.7033495049
1.544375,5.04322575883e-05,15.6997495557
1.5445,7.16404877141e-05,15.6969070161
1.544625,9.18356113738e-05,15.6950309606
1.54475,5.54216484104e-05,15.6915870006
1.544875,4.21954198292e-05,15.6877655954
1.545,-2.69475549423e-05,15.6836355591
1.545125,1.05583499228e-05,15.6793253309
1.54525,-3.54698538844e-05,15.6753519668
1.545375,-1.02880828956e-05,15.6710401444
1.5455,-1.38959933026e-05,15.6667540343
1.545625,-3.94750908882e-05,15.6628701706
1.54575,-6.54573696775e-05,15.6597905313
1.545875,-8.01285587959e-05,15.6573418586
1.546,-7.48317494532e-05,15.6546520036
1.546125,-6.71900877391e-05,15.6516426417
1.54625,-0.000113663849554,15.6511176538
1.546375,-9.28317602912e-05,15.6493220995
1.5465,-0.000108647526249,15.6484695484
1.546625,-0.000132173850613,15.6492922813
1.54675,-0.000102242012718,15.6480404608
1.546875,-9.40577717706e-05,15.6463144692
1.547,-7.82638960332e-05,15.6437842928
1.547125,-8.82311074677e-05,15.6417464559
1.54725,-9.23541222607e-05,15.6399302075
1.547375,-2.13302917981e-05,15.6357221389
1.5475,-1.58638802385e-05,15.6314538706
1.547625,3.33030877206e-05,15.6274403448
1.54775,4.91835603515e-05,15.6238165201
1.547875,9.51107017656e-06,15.6195004917
1.548,3.04071779449e-05,15.6154329253
1.548125,5.7248711435e-05,15.6120669494
1.54825,3.42134296938e-05,15.6080732338
1.548375,8.95694489096e-05,15.6061254472
1.5485,8.93249442375e-05,15.6041656738
1.548625,9.18039303428e-05,15.6023411106
1.54875,0.000134890606216,15.603435661
1.548875,0.000124947384305,15.6037573655
1.549,6.029700937e-05,15.6005011039
1.549125,0.00011126844932,15.5998602777
1.54925,0.000139904852741,15.6013696569
1.549375,0.000101328989635,15.6000965712
1.5495,4.8771449313e-05,15.5964652127
1.549625,2.87380506871e-05,15.5923695525
1.54975,8.78621573476e-05,15.590339698
1.549875,3.77941786109e-05,15.5864250412
1.55,6.72063184136e-06,15.582095652
1.550125,1.66870077646e-06,15.5777535437
1.55025,-2.59613127893e-05,15.5736132782
1.550375,-4.23374201416e-05,15.5698098464
1.5505,-8.24505824607e-05,15.5675145037
1.550625,-8.61435672029e-05,15.5654078273
1.55075,-0.000102778229193,15.5642494006
1.550875,-0.000131903431393,15.5651517088
1.551,-0.00010141959473,15.5639098584
1.551125,-9.43221757477e-05,15.5622500575
1.55125,-0.000111992063173,15.5616906827
1.551375,-8.03399057403e-05,15.5592955078
1.5515,-0.000118470498651,15.5591891928
1.551625,-8.82429585902e-05,15.5571973157
1.55175,-7.63473935956e-05,15.5546152199
1.551875,-7.12107709652e-05,15.5518051076
1.552,-7.85975994159e-05,15.5493306327
1.552125,-6.56013034712e-05,15.5462901594
1.55225,9.52169534508e-06,15.5419746771
1.552375,4.40105928371e-05,15.5382189904
1.5525,2.06503575925e-05,15.5340054557
1.552625,3.30862092792e-05,15.5299950314
1.55275,2.56549367596e-05,15.5258521989
1.552875,6.35732518763e-05,15.5227390799
1.553,5.84241089075e-05,15.519435576
1.553125,9.95209722319e-05,15.5181103325
1.55325,4.55955785054e-05,15.514401176
1.553375,0.000140196660144,15.5160516827
1.5535,0.000136181272647,15.5173618605
1.553625,6.67061212799e-05,15.5143755689
1.55375,0.000124019716621,15.5147234664
1.553875,0.000112329759607,15.514228799
1.554,8.05860938163e-05,15.5118671063
1.554125,8.51057556356e-05,15.5097350258
1.55425,4.98437262752e-05,15.5061509224
1.554375,3.2193036837e-05,15.5021248136
1.5545,4.28956176632e-05,15.4983448925
1.554625,2.3977789689e-05,15.4941780303
1.55475,-3.5864768819e-05,15.4902293975
1.554875,-2.16972711777e-05,15.486030904
1.555,-3.54864044464e-05,15.4820747205
1.555125,-5.74876536224e-05,15.4787476323
1.55525,-4.75149248405e-05,15.4750992192
1.555375,-5.39297670316e-05,15.4716517296
1.5555,-0.00010590612396,15.470763766
1.555625,-0.000142868198065,15.4727075087
1.55575,-0.000120513911378,15.4728367665
1.555875,-0.00013007764751,15.4737034009
1.556,-0.000127186198045,15.4743401438
1.556125,-0.000117593898837,15.4742538123
1.55625,-0.000115520926086,15.4740188824
1.556375,-7.46182045176e-05,15.4713904612
1.5565,-9.29704601999e-05,15.4697104433
1.556625,-5.27490893032e-05,15.466225242
1.55675,-8.43015800923e-05,15.4640745003
1.556875,-7.0590991733e-05,15.4612695532
1.557,-4.78931998097e-05,15.4576350871
1.557125,1.240263142e-05,15.4533396981
1.55725,2.87558987429e-05,15.4492526405
1.557375,-1.7410302618e-06,15.4449106346
1.5575,1.48829167408e-05,15.4406363686
1.557625,5.06680019939e-05,15.4370901435
1.55775,0.000104947575216,15.4361670426
1.557875,0.000117420730174,15.4361056401
1.558,0.000117136741268,15.4360236227
1.558125,0.000141983205277,15.4379396078
1.55825,0.000110063731063,15.4373571834
1.558375,4.97095701728e-05,15.4337816838
1.5585,0.000128110194005,15.43453763
1.558625,8.13685300639e-05,15.4322519859
1.55875,0.000148921176385,15.4348000785
1.558875,5.9893859375e-05,15.4315718653
1.559,9.96123505729e-05,15.4303139294
1.559125,7.07054071303e-05,15.4275260104
1.55925,8.01326967004e-05,15.4251815854
1.559375,5.16100703956e-05,15.4216682062
1.5595,2.41042060087e-05,15.4175063751
1.559625,-1.46911509841e-05,15.4132307743
1.55975,-3.39361321213e-05,15.4092475168
1.559875,-3.32703599938e-05,15.4052506025
1.56,-4.84666671519e-05,15.4016426216
1.560125,-0.000111001519745,15.4011566108
1.56025,-0.00010136799307,15.4000307815
1.560375,-7.30338577715e-05,15.3973585554
1.5605,-0.000116856921572,15.3972941995
1.560625,-8.02362971882e-05,15.3949689377
1.56075,-0.000115312688403,15.394794594
1.560875,-0.000146297404718,15.3971597537
1.561,-0.000126299888707,15.3978146395
1.561125,-0.000119022849797,15.3979098121
1.56125,-8.5437013274e-05,15.3958541942
1.561375,-5.53472053966e-05,15.3924717539
1.5615,-2.83859114876e-05,15.3883816733
1.561625,-5.88243389766e-05,15.3851255622
1.56175,-2.11419277341e-05,15.3809231286
1.561875,-8.00173699001e-06,15.3766003311
1.562,1.69582699723e-05,15.3723479679
1.562125,2.10348303169e-05,15.3681445242
1.56225,4.99901642818e-05,15.3645901793
1.562375,4.57517096691e-05,15.3609083298
1.5625,5.44728306456e-05,15.3575033003
1.562625,7.9842466164e-05,15.3551766697
1.56275,8.85826663235e-05,15.3533168417
1.562875,0.000116011860443,15.3532338182
1.563,0.00011292525277,15.3529273125
1.563125,9.89413263455e-05,15.3516835651
1.56325,0.000134957340819,15.3531066625
1.563375,0.000118906434322,15.3532389723
1.5635,0.000108167453179,15.3525996405
1.563625,6.66204901977e-05,15.3496621829
1.56375,0.000126748566272,15.3504079389
1.563875,4.69405073941e-05,15.3467631643
1.564,2.30710520414e-05,15.3425890269
1.564125,-1.12151454654e-05,15.3382860113
1.56425,-3.66259730011e-05,15.3343693219
1.564375,2.52267883766e-05,15.3302287807
1.5645,-1.36991951023e-05,15.3259455815
1.564625,-3.54605533507e-05,15.3220033353
1.56475,-7.44112714356e-05,15.319426145
1.564875,-8.68988799642e-05,15.3174925882
1.565,-0.00011311489634,15.3172330972
1.565125,-0.000149988944015,15.3200677274
1.56525,-8.7500428165e-05,15.3181672734
1.565375,-0.00011735140193,15.3182185465
1.5655,-9.57715580662e-05,15.3168027611
1.565625,-7.45097979426e-05,15.3142323697
1.56575,-0.000127545656347,15.3150844759
1.565875,-9.24807911276e-05,15.3134730206
1.566,-9.94949973989e-05,15.312292634
1.566125,-7.18539565424e-05,15.3095998683
1.56625,-1.71002753236e-05,15.3053504604
1.566375,-3.5200762959e-05,15.3014042417
1.5665,-4.36827867443e-05,15.2976727894
1.566625,-4.33633276244e-06,15.293335876
1.56675,1.48592749615e-05,15.2890638235
1.566875,7.57530391347e-06,15.2847393218
1.567,5.13835207125e-05,15.2812456999
1.567125,4.82370640548e-05,15.2776518574
1.56725,4.9308702612e-05,15.2740923139
1.567375,6.58721489227e-05,15.2711485245
1.5675,7.14009359055e-05,15.2684505278
1.567625,0.000142232713006,15.2706354152
1.56775,0.000158343286218,15.2743773386
1.567875,0.000113426102289,15.2741812828
1.568,0.000101270629054,15.273144507
1.568125,8.92854060587e-05,15.2713723098
1.56825,0.000107110649527,15.2707300704
1.568375,0.000112060584667,15.2704382135
1.5685,4.21208552575e-05,15.2666678846
1.568625,6.43045654141e-05,15.2636605863
1.56875,6.11993251558e-05,15.2605282624
1.568875,7.04086325711e-05,15.2577887856
1.569,2.49299432075e-05,15.2536470255
1.569125,-2.34807527476e-05,15.2494827261
1.56925,-9.80265661189e-07,15.245140093
1.569375,-5.22870049888e-05,15.2416846528
1.5695,-7.18576291898e-05,15.2390191013
1.569625,-3.86320173381e-05,15.2351613445
1.56975,-0.000122708063781,15.2357153612
1.569875,-9.41660575447e-05,15.2342565442
1.57,-0.000134769314177,15.2358210821
1.570125,-0.000129802514917,15.2369565109
1.57025,-0.000180333339589,15.2431785667
1.570375,-0.000138752094866,15.2450843302
1.5705,-8.79769224318e-05,15.2432535319
1.570625,-0.000172443636167,15.2485583806
1.57075,-7.52204141561e-05,15.2460505594
1.570875,-0.000141514670035,15.2482031437
1.571,-4.19874832059e-05,15.2444321149
1.571125,-6.61088107772e-05,15.2415080513
1.57125,-1.90011242064e-05,15.2372824187
1.571375,-9.59576754869e-06,15.2329694221
1.5715,-3.36088344143e-05,15.2289942107
1.571625,2.78993694491e-05,15.2249049061
1.57175,3.61589432829e-05,15.2209884044
1.571875,3.12282790286e-05,15.2169638228
1.572,9.69256175275e-05,15.2156896795
1.572125,5.94358925531e-05,15.2125012837
1.57225,0.000134153167187,15.2140413414
1.572375,0.000135521622984,15.2156998223
1.5725,0.000128903904904,15.2167847823
1.572625,0.00015556633968,15.2203431484
1.57275,0.000132282366229,15.2217100648
1.572875,0.000129007133102,15.2227962025
1.573,9.10285914234e-05,15.2211564836
1.573125,0.000102414665868,15.2202363189
1.57325,5.31518901585e-05,15.2168157525
1.573375,7.74920514884e-05,15.2144347044
1.5735,6.32804054271e-05,15.2114008542
1.573625,3.67469718962e-05,15.2074997061
1.57375,5.49017884555e-05,15.2041437567
1.573875,-3.86614621275e-05,15.2002906574
1.574,-5.75514886587e-05,15.1970340663
1.574125,-3.83046249695e-05,15.1931727546
1.57425,-0.000101133334208,15.1921890796
1.574375,-6.75172623328e-05,15.1893440159
1.5745,-4.55521452009e-05,15.185683395
1.574625,-0.000117942387802,15.1859164307
1.57475,-0.000112659312968,15.1857486664
1.574875,-0.000110840173937,15.1854473736
1.575,-0.000111663532275,15.1852066053
1.575125,-0.000115259507033,15.1852344087
1.57525,-0.000124982877038,15.1860302686
1.575375,-0.000151983782576,15.1892827671
1.5755,-8.16845657443e-05,15.1871335541
1.575625,-0.000104838539141,15.1864054511
1.57575,-2.90366402804e-05,15.1823399531
1.575875,-4.85220316333e-05,15.1787724455
1.576,-2.5892335387e-05,15.1746505024
1.576125,-1.62092444157e-05,15.1703942533
1.57625,-1.97574970039e-06,15.1660525978
1.576375,3.60602702148e-05,15.1621395582
1.5765,3.42422823805e-05,15.158184615
1.576625,7.31652558451e-05,15.1556144066
1.57675,5.44149450424e-05,15.152252684
1.576875,0.000100357731479,15.1512490044
1.577,0.000104625506024,15.1505360896
1.577125,7.44181611307e-05,15.148030334
1.57725,0.000121589876783,15.1485929424
1.577375,0.000124984791968,15.1494324746
1.5775,0.000115404922587,15.1495075325
1.577625,0.000136360780723,15.1513314083
1.57775,9.59455507844e-05,15.1500413128
1.577875,0.000127543443033,15.1510932737
1.578,9.95444158163e-05,15.1500365867
1.578125,3.7418199662e-05,15.1461582431
1.57825,5.69386843778e-05,15.1428919784
1.578375,2.75528315195e-05,15.1388013655
1.5785,-3.60325548467e-05,15.1348903671
1.578625,1.11659069349e-05,15.1305889404
1.57875,-3.27461399258e-05,15.1266034206
1.578875,-2.77447386909e-05,15.1225172962
1.579,-4.99783426224e-05,15.1190084392
1.579125,-6.38644353592e-05,15.116028478
1.57925,-9.41341615505e-05,15.114648215
1.579375,-9.52624024258e-05,15.113340335
1.5795,-7.58547228626e-05,15.1109225927
1.579625,-8.09357752815e-05,15.1087725571
1.57975,-9.87558786531e-05,15.1076956923
1.579875,-0.000181512830849,15.1143791829
1.58,-0.000138552642782,15.1164544233
1.580125,-6.61902654343e-05,15.1135763888
1.58025,-9.93229908618e-05,15.112533478
1.580375,-6.39986911932e-05,15.1095612943
1.5805,-6.07268879219e-05,15.1064534027
1.580625,-3.73004570523e-07,15.1021105045
1.58075,-1.67274366229e-05,15.0978614421
1.580875,-4.93408953525e-05,15.094336074
1.581,-5.04465643299e-06,15.0900016832
1.581125,5.49682148805e-05,15.0866752533
1.58125,6.46735429903e-05,15.0837404842
1.581375,0.000120938261418,15.0843230197
1.5815,9.49355125132e-05,15.083015467
1.581625,6.72775139585e-05,15.0801976405
1.58175,0.000114796632702,15.0802964846
1.581875,0.000142565520957,15.0828020857
1.582,0.00010493809585,15.0821688695
1.582125,7.19084904171e-05,15.0795685251
1.58225,0.000109646892738,15.0792785618
1.582375,0.000181167730263,15.0859922366
1.5825,7.77525720923e-05,15.0836847866
1.582625,9.84591267524e-05,15.0826071313
1.58275,8.12889357242e-05,15.0804907358
1.582875,6.17147387762e-05,15.0774319121
1.583,2.92665717131e-05,15.073377987
1.583125,-8.12260960473e-07,15.069035265
1.58325,-1.20344599464e-05,15.0647412856
1.583375,-1.15560646278e-05,15.0604435352
1.5835,3.88957579992e-05,15.0566130693
1.583625,-3.99353305089e-05,15.0528108386
1.58375,-4.89708279454e-05,15.0492816505
1.583875,-7.41275611574e-05,15.0468045674
1.584,-7.34389859283e-05,15.0442940329
1.584125,-0.000121288645837,15.0449503098
1.58425,-0.00011815765483,15.045351237
1.584375,-0.000106309021776,15.0448484987
1.5845,-0.000144907151907,15.0476386745
1.584625,-9.29327272761e-05,15.0462291096
1.58475,-0.000141224465426,15.0486594559
1.584875,-4.83941878175e-05,15.0451119781
1.585,-0.000104127081631,15.0444534899
1.585125,-0.000128163777756,15.0456920027
1.58525,-7.97520496879e-05,15.0435105214
1.585375,-3.59852876159e-05,15.0396079473
1.5855,2.43822513327e-05,15.0354673594
1.585625,-3.11330041572e-06,15.0311277171
1.58575,2.21091233842e-06,15.0267864394
1.585875,6.04011870952e-06,15.0224559498
1.586,7.66018280789e-06,15.0181330577
1.586125,0.000108856476751,15.0178417835
1.58625,4.78115573395e-05,15.0142807977
1.586375,5.2021136182e-05,15.010864313
1.5865,7.73299970601e-05,15.0085699278
1.586625,8.81040771319e-05,15.0068873618
1.58675,0.000114835413056,15.0070648328
1.586875,0.000101374793686,15.006244938
1.587,0.000129024856781,15.0076086059
1.587125,0.000116776480411,15.0079393272
1.58725,6.36784590182e-05,15.0049865371
1.587375,8.69049063091e-05,15.0032342013
1.5875,7.00163462151e-05,15.0005736703
1.587625,5.23996522732e-05,14.9971736866
1.58775,2.27876563479e-05,14.9930092321
1.587875,8.22026390292e-06,14.9886895366
1.588,8.33191051604e-06,14.9843705007
1.588125,-1.25879814925e-05,14.9800821837
1.58825,-8.35952795253e-05,14.9781501224
1.588375,-3.49315664435e-05,14.9742284292
1.5885,-5.08660588844e-05,14.9707794691
1.588625,-4.80039178073e-05,14.9672333752
1.58875,-9.71202305764e-05,14.9661538609
1.588875,-0.000102462155421,14.9654439664
1.589,-0.00013181010516,14.9671126743
1.589125,-0.000127134164736,14.9683605454
1.58925,-0.000160702613816,14.9729445873
1.589375,-0.000136488850756,14.9750362137
1.5895,-0.000157488137978,14.9792538936
1.589625,-0.000128644448532,14.980619327
1.58975,-0.000120440808386,14.9812787628
1.589875,-9.48201423015e-05,14.9800365182
1.59,-8.8463837726e-05,14.9783933907
1.590125,-3.53189825563e-05,14.9744810687
1.59025,-6.89144543224e-05,14.9717788345
1.590375,-1.42074313997e-05,14.9675056793
1.5905,-1.36282318027e-05,14.9632270131
1.590625,-3.21269989199e-05,14.959241622
1.59075,5.5772180148e-05,14.9559771238
1.590875,6.50554409564e-05,14.953102556
1.591,-1.41325982891e-05,14.9488289653
1.591125,6.70239686732e-05,14.9460471567
1.59125,0.000105906209653,14.9456034938
1.591375,0.000114955087265,14.9458547268
1.5915,0.000122182850585,14.9467011805
1.591625,0.000123162143768,14.9476300758
1.59175,0.000105951717639,14.9471883417
1.591875,0.000109859257871,14.9470399551
1.592,9.58266246967e-05,14.9458889175
1.592125,0.000125634527866,14.9470324838
1.59225,0.000117737270926,14.9475070783
1.592375,7.7351261144e-05,14.9452439335
1.5925,3.6795700062e-05,14.9413719527
1.592625,5.07149341246e-05,14.9379244371
1.59275,-4.26147246622e-06,14.9335878203
1.592875,-6.37653717321e-06,14.9292590579
1.593,-3.41608201969e-05,14.9253235419
1.593125,-1.74341031345e-05,14.9210868163
1.59325,-5.93250970778e-05,14.9179748435
1.593375,-5.90415844896e-05,14.9148520087
1.5935,-7.92139700526e-05,14.9127066705
1.593625,-4.57473625029e-05,14.9090971686
1.59375,-6.93047631419e-05,14.9064387342
1.593875,-0.000141862991779,14.9091538095
1.594,-0.000116938476782,14.9096049002
1.594125,-6.24521371401e-05,14.9066297069
1.59425,-0.000108290573476,14.9064006657
1.594375,-7.48908146686e-05,14.9040258796
1.5945,-0.000115107112255,14.9043335527
1.594625,-9.99741822265e-05,14.9034990024
1.59475,-5.47835083877e-05,14.9002100526
1.594875,-6.27354453231e-05,14.8972502833
1.595,-3.35239582231e-05,14.8933026207
1.595125,-2.70154246004e-05,14.8892166101
1.59525,3.97107014403e-05,14.8854293227
1.595375,2.01884291303e-05,14.8812301241
1.5955,7.34262550678e-05,14.8787901236
1.595625,4.8802119237e-05,14.8752883759
1.59575,5.60181041185e-05,14.8720546417
1.595875,7.57848652625e-05,14.8697431154
1.596,9.82944581107e-05,14.8688188179
1.596125,8.78106684502e-05,14.8672049621
1.59625,7.39988683718e-05,14.8648010011
1.596375,0.000131886461223,14.8666176746
1.5965,0.000116041410343,14.8670419732
1.596625,0.000121200352581,14.8678988092
1.59675,0.000100871971056,14.8671576057
1.596875,6.90117051777e-05,14.8645011631
1.597,8.39661688436e-05,14.8626561189
1.597125,5.34156354179e-05,14.8593246652
1.59725,3.41442838089e-05,14.8553953621
1.597375,5.68221578879e-05,14.8521989332
1.5975,1.63127743807e-05,14.8479505625
1.597625,-6.81130778273e-06,14.8436241224
1.59775,-9.5905463396e-06,14.8393139315
1.597875,-3.71648771758e-05,14.8354633106
1.598,-5.05576709576e-05,14.8320322163
1.598125,-8.25847764312e-05,14.8301238093
1.59825,-7.25761994105e-05,14.8276620148
1.598375,-7.52050239609e-05,14.8253400775
1.5985,-6.81402043654e-05,14.8226572215
1.598625,-8.81998123649e-05,14.8210970123
1.59875,-6.85488765468e-05,14.8184357669
1.598875,-9.40934950553e-05,14.8172628173
1.599,-0.000124289268335,14.8184509008
1.599125,-0.000111537210534,14.818561577
1.59925,-9.87324279717e-05,14.8177086725
1.599375,-0.000113536939022,14.8179811791
1.5995,-4.97784473934e-05,14.8145257615
1.599625,-5.30037206279e-05,14.8111898673
1.59975,-1.35571496665e-05,14.8069128635
1.599875,-1.13861522023e-05,14.8026164775
1.6,2.43185764145e-06,14.7982756587
1.600125,-1.65356390291e-05,14.7940311038
1.60025,2.24787742236e-05,14.7898701603
1.600375,4.01236188386e-05,14.7861076132
1.6005,4.07275908827e-05,14.7823631877
1.600625,0.000108268356275,14.7822517655
1.60075,0.000126573451008,14.7836912775
1.600875,0.000125163497671,14.7850008913
1.601,0.000131096415518,14.786856824
1.601125,8.88024018093e-05,14.785358098
1.60125,0.000132214646423,14.7873196372
1.601375,0.000107619014093,14.7871528676
1.6015,8.69759459937e-05,14.7855381975
1.601625,0.000116633969009,14.7861019856
1.60175,7.9269908436e-05,14.7840259527
1.601875,3.28966942607e-05,14.7800736903
1.602,7.77506030151e-05,14.777914644
1.602125,1.37973723258e-05,14.7736405231
1.60225,7.67917922777e-05,14.7714311161
1.602375,7.46259799121e-05,14.7691041116
1.6025,-5.42188162204e-06,14.7647718163
1.602625,-3.32849548791e-05,14.760830607
1.60275,-4.72511748887e-05,14.7572979571
1.602875,-8.13770385177e-05,14.7553599022
1.603,-7.70018970455e-05,14.7531712298
1.603125,-9.17774488274e-05,14.7518898483
1.60325,-0.000130598635958,14.7537458772
1.603375,-9.46509249506e-05,14.7526587032
1.6035,-0.000116219715868,14.7532247214
1.603625,-8.1829909856e-05,14.7513157815
1.60375,-0.000105229247859,14.7509989085
1.603875,-0.00010205733434,14.7504433591
1.604,-0.0001026726666,14.7499340879
1.604125,-7.2993563354e-05,14.74752944
1.60425,-9.37312521015e-05,14.746383899
1.604375,-2.95095538143e-05,14.7423580661
1.6045,-6.16011646018e-05,14.7393980964
1.604625,-2.01913947397e-05,14.735203857
1.60475,2.37264084752e-05,14.731066442
1.604875,3.70773602189e-06,14.7267285212
1.605,6.46266946837e-05,14.7239131993
1.605125,4.05173045411e-05,14.7201711531
1.60525,8.43901351881e-05,14.718436627
1.605375,8.56451514347e-05,14.7167813092
1.6055,6.36057963766e-05,14.7139215058
1.605625,0.000158870945688,14.718829284
1.60575,0.000134766787135,14.7211374121
1.605875,0.000135991287686,14.7235632634
1.606,8.74339942655e-05,14.7220180493
1.606125,9.2154388093e-05,14.7207840725
1.60625,8.10722902018e-05,14.7188481915
1.606375,0.000144861908384,14.7221891311
1.6065,6.89669667311e-05,14.7195876632
1.606625,7.23900165654e-05,14.7171644658
1.60675,2.82345559875e-05,14.713113783
1.606875,5.72655761151e-05,14.7099740919
1.607,2.44082162734e-05,14.7058499258
1.607125,-1.21134174898e-05,14.7015609181
1.60725,-2.12728400188e-07,14.6972179899
1.607375,-5.33376102973e-05,14.693922739
1.6075,-4.35001469132e-05,14.6902772164
1.607625,-9.48009505178e-05,14.6892484312
1.60775,-0.000106374103975,14.6890787882
1.607875,-9.20519065048e-05,14.6878615117
1.608,-0.000118645091792,14.6887112907
1.608125,-0.000142726286138,14.6918794309
1.60825,-0.000122694422683,14.6930843495
1.608375,-0.000103613974151,14.6926975469
1.6085,-0.000160588709375,14.697852484
1.608625,-0.00010901462863,14.697883824
1.60875,-0.00012935169803,14.6996981672
1.608875,-8.86274454299e-05,14.6982456601
1.609,-6.38232564636e-05,14.6954023996
1.609125,-5.96929455624e-05,14.6923722035
1.60925,1.20495847088e-05,14.6880827947
1.609375,-9.14422348228e-06,14.683770712
1.6095,3.18706613361e-06,14.6794315199
1.609625,7.96703453238e-06,14.6751120492
1.60975,1.35838229171e-06,14.6707697875
1.609875,8.6998706018e-05,14.6692306612
1.61,5.47644043652e-05,14.6659993446
1.610125,9.73545499575e-05,14.6651710193
1.61025,9.25680370044e-05,14.6640063209
1.610375,9.13360891916e-05,14.6627584492
1.6105,0.000104258369361,14.6624490392
1.610625,8.82798996967e-05,14.6609986093
1.61075,0.000123598459803,14.6623256795
1.610875,0.000162231716223,14.6677436895
1.611,0.000116158592853,14.6684013174
1.611125,0.000106261460572,14.6682428736
1.61125,0.000133659500457,14.6705188296
1.611375,5.12974595584e-05,14.6671509476
1.6115,2.07962428511e-05,14.6629683968
1.611625,7.09302600423e-05,14.6604927532
1.61175,4.45434971035e-05,14.6568867345
1.611875,-1.08167743943e-05,14.6525872854
1.612,-2.24400960823e-05,14.6484317204
1.612125,-7.21728945796e-05,14.6460285426
1.61225,-4.79650790669e-05,14.6425429239
1.612375,-3.88987398999e-05,14.6387643051
1.6125,-5.98531664245e-05,14.6357584867
1.612625,-0.000104917378765,14.6355256664
1.61275,-9.41327859914e-05,14.6344917864
1.612875,-0.000137996546392,14.6372589003
1.613,-0.000148701804458,14.6411656055
1.613125,-0.000112917386163,14.641577204
1.61325,-0.000122178314715,14.6427996252
1.613375,-8.00258833665e-05,14.6408445086
1.6135,-0.00010070101932,14.6402836868
1.613625,-0.00010162429253,14.6397930017
1.61375,-5.77085731799e-05,14.6366927981
1.613875,-5.89915388103e-05,14.6336493844
1.614,5.27885141521e-06,14.6293168545
1.614125,3.40116375349e-06,14.6249782374
1.61425,-9.7236738564e-06,14.6206707007
1.614375,3.80903040496e-06,14.6163331947
1.6145,3.71040624511e-05,14.6125068152
1.614625,7.17232635892e-05,14.6100954575
1.61475,6.71182553174e-05,14.6074450125
1.614875,9.3121696441e-05,14.6063614535
1.615,0.000118080178633,14.6072593049
1.615125,7.97783153282e-05,14.6053089355
1.61525,0.000110516848139,14.605558372
1.615375,0.000173375452478,14.6125080834
1.6155,0.000120293394197,14.6135964242
1.615625,9.21609854636e-05,14.6124414672
1.61575,0.000113478427022,14.6129322508
1.615875,0.000100685701818,14.612394647
1.616,8.35009344296e-05,14.6106696066
1.616125,0.000128815390769,14.6125568116
1.61625,7.65008174404e-05,14.6104112615
1.616375,2.64964191842e-05,14.6063321087
1.6165,3.99975298185e-05,14.6025908147
1.616625,-2.18328916389e-05,14.5984273002
1.61675,-2.38490591623e-05,14.5942986595
1.616875,-4.25830394173e-05,14.5906395488
1.617,-5.72958866677e-05,14.5875355788
1.617125,-3.38087133507e-05,14.5836243753
1.61725,-6.33042283888e-05,14.5807962774
1.617375,-8.58623912295e-05,14.5792415613
1.6175,-7.64530291763e-05,14.5771101633
1.617625,-0.000114971834176,14.5777694438
1.61775,-4.47517118749e-05,14.574184633
1.617875,-7.62538937328e-05,14.5720442947
1.618,-7.72018196049e-05,14.5699601572
1.618125,-9.38694302826e-05,14.5689578302
1.61825,-0.000100835206155,14.5684703551
1.618375,-7.74303360648e-05,14.5664014761
1.6185,-6.28025776271e-05,14.5635553921
1.618625,-5.54193783134e-05,14.5603788565
1.61875,-2.80834547905e-05,14.5563356827
1.618875,-1.10177414775e-05,14.5520389218
1.619,-4.26722087347e-06,14.5477029117
1.619125,2.26903515543e-05,14.5435562323
1.61925,-1.0239222935e-05,14.5392532928
1.619375,4.87476123412e-05,14.5358179124
1.6195,9.10844490764e-05,14.5346451894
1.619625,7.79592775891e-05,14.5326254971
1.61975,8.50214281223e-05,14.5310469307
1.619875,8.68452358164e-05,14.529589243
1.62,9.7957339565e-05,14.5289180467
1.620125,8.11246734663e-05,14.5270941104
1.62025,0.000115329430428,14.5278428064
1.620375,9.44945731981e-05,14.5269180817
1.6205,4.22430909375e-05,14.5232586185
1.620625,9.20009844829e-05,14.5221593565
1.62075,8.41420697513e-05,14.5205304516
1.620875,7.09377358412e-05,14.5181174591
1.621,8.70815875923e-05,14.5166841387
1.621125,4.51341928663e-05,14.5131232633
1.62125,1.54681113063e-05,14.5088722573
1.621375,-2.87623392084e-05,14.5048475027
1.6215,1.43201723379e-05,14.5005835074
1.621625,2.22729044487e-05,14.4964317359
1.62175,-4.40182391664e-05,14.4928361449
1.621875,-5.13531106099e-05,14.489511183
1.622,-5.12209982322e-05,14.4861817662
1.622125,-9.69392176e-05,14.4854707785
1.62225,-0.000102386771959,14.4851799275
1.622375,-0.000116476572805,14.48608069
1.6225,-9.85001834968e-05,14.4854876478
1.622625,-9.58747944405e-05,14.4846979381
1.62275,-0.000101253328861,14.4843186142
