time_ms,direct,isolated_reflection,reverberant_tail
88.15,0,0,0.0008183493325
88.2,0,0,0.000996816398
88.25,0,0,0.001213163062
88.3,0,0,0.001473194815
88.35,0,0,0.001783481822
88.4,0,0,0.002151370861
88.45,0,0,0.002584986031
88.5,0,0,0.003093214899
88.55,0,0,0.003685676688
88.6,0,0,0.004372669173
88.65,0,0,0.005165091069
88.7,0,0,0.006074337049
88.75,0,0,0.007112162955
88.8,0,0,0.0082905194
88.85,0,0,0.009621352764
88.9,0,0,0.01111637356
88.95,0,0,0.01278679323
89,0,0,0.0146430318
89.05,0,0,0.01669440001
89.1,0,0,0.0189487612
89.15,0,0,0.02141217947
89.2,0,0,0.02408856217
89.25,0,0,0.02697930605
89.3,0,0,0.03008295746
89.35,0,0,0.03339489799
89.4,0,0,0.03690706723
89.45,0,0,0.04060773497
89.5,0,0,0.0444813343
89.55,0,0,0.04850836689
89.6,0,0,0.05266539021
89.65,0,0,0.05692509488
89.7,0,0,0.06125647805
89.75,0,0,0.06562511638
89.8,0,0,0.06999353896
89.85,0,0,0.07432169762
89.9,0,0,0.07856752854
89.95,0,0,0.08268759592
90,0,0,0.08663780507
90.05,0,0,0.09037416946
90.1,0,0,0.09385361378
90.15,0,0,0.09703479267
90.2,0,0,0.09987890382
90.25,0,0,0.1023504731
90.3,0,0,0.1044180898
90.35,0,0,0.1060550703
90.4,0,0,0.1072400309
90.45,0,0,0.1079573528
90.5,0,0,0.1081975248
90.55,0,0,0.1079573528
90.6,0,0,0.1072400309
90.65,0,0,0.1060550703
90.7,0,0,0.1044180898
90.75,0,0,0.1023504731
90.8,0,0,0.09987890381
90.85,0,0,0.09703479267
90.9,0,0,0.09385361378
90.95,0,0,0.09037416946
91,0,0,0.08663780506
91.05,0,0,0.08268759592
91.1,0,0,0.07856752853
91.15,0,0,0.07432169759
91.2,0,0,0.06999353892
91.25,0,0,0.06562511632
91.3,0,0,0.06125647797
91.35,0,0,0.05692509475
91.4,0,0,0.05266539002
91.45,0,0,0.04850836661
91.5,0,0,0.04448133388
91.55,0,0,0.04060773435
91.6,0,0,0.03690706632
91.65,0,0,0.03339489664
91.7,0,0,0.03008295548
91.75,0,0,0.02697930315
91.8,0,0,0.02408855795
91.85,0,0,0.02141217335
91.9,0,0,0.01894875237
91.95,0,0,0.01669438732
92,0,0,0.01464301365
92.05,0,0,0.01278676739
92.1,0,0,0.01111633693
92.15,0,0,0.009621301083
92.2,0,0,0.008290446791
92.25,0,0,0.007112061396
92.3,0,0,0.006074195626
92.35,0,0,0.005164895008
92.4,0,0,0.004372398571
92.45,0,0,0.003685304863
92.5,0,0,0.003092706249
92.55,0,0,0.002584293296
92.6,0,0,0.002150431602
92.65,0,0,0.001782213955
92.7,0,0,0.001471490962
92.75,0,0,0.001210883454
92.8,0,0,0.0009937800062
92.85,0,0,0.0008143228541
92.9,0,0,0.0006673853156
92.95,0,0,0.0005485436165
93,0,0,0.0004540457595
93.05,0,0,0.0003807797736
93.1,0,0,0.0003262433725
93.15,0,0,0.0002885167298
93.2,0,0,0.0002662397561
93.25,0,0,0.0002585949503
93.3,0,0,0.0002652965803
93.35,0,0,0.0002865866494
93.4,0,0,0.0003232377985
93.45,0,0,0.000376562998
93.5,0,0,0.0004484315822
93.55,0,0,0.0005412908753
93.6,0,0,0.0006581923508
93.65,0,0,0.0008028209493
93.7,0,0,0.0009795258672
93.75,0,0,0.001193350809
93.8,0,0,0.001450061389
93.85,0,0,0.001756167083
93.9,0,0,0.002118934854
93.95,0,0,0.002546391391
94,0,0,0.003047310716
94.05,0,0,0.003631183874
94.1,0,0,0.004308167429
94.15,0,0,0.005089007665
94.2,0,0,0.005984937682
94.25,0,0,0.007007545
94.3,0,0,0.008168607948
94.35,0,0,0.00947989984
94.4,0,0,0.01095296094
94.45,0,0,0.01259883932
94.5,0,0,0.01442780286
94.55,0,0,0.01644902623
94.6,0,0,0.01867025774
94.65,0,0,0.02109747275
94.7,0,0,0.02373452147
94.75,0,0,0.02658278034
94.8,0,0,0.02964081723
94.85,0,0,0.03290408169
94.9,0,0,0.03636463188
94.95,0,0,0.04001091003
95,0,0,0.04382757805
95.05,0,0,0.04779542421
95.1,0,0,0.05189135056
95.15,0,0,0.05608844909
95.2,0,0,0.06035617262
95.25,0,0,0.06466060375
95.3,0,0,0.06896482229
95.35,0,0,0.07322936868
95.4,0,0,0.07741279732
95.45,0,0,0.08147231081
95.5,0,0,0.08536446251
95.55,0,0,0.08904591241
95.6,0,0,0.09247421826
95.65,0,0,0.09560864238
95.7,0,0,0.09841095275
95.75,0,0,0.1008461967
95.8,0,0,0.102883425
95.85,0,0,0.1044963462
95.9,0,0,0.1056638911
95.95,0,0,0.1063706703
96,0,0,0.1066073124
96.05,0,0,0.1063706703
96.1,0,0,0.1056638911
96.15,0,0,0.1044963462
96.2,0,0,0.102883425
96.25,0,0,0.1008461967
96.3,0,0,0.09841095275
96.35,0,0,0.09560864238
96.4,0,0,0.09247421826
96.45,0,0,0.08904591241
96.5,0,0,0.08536446251
96.55,0,0,0.08147231081
96.6,0,0,0.07741279733
96.65,0,0,0.07322936868
96.7,0,0,0.0689648223
96.75,0,0,0.06466060376
96.8,0,0,0.06035617264
96.85,0,0,0.05608844911
96.9,0,0,0.0518913506
96.95,0,0,0.04779542427
97,0,0,0.04382757813
97.05,0,0,0.04001091015
97.1,0,0,0.03636463207
97.15,0,0,0.03290408197
97.2,0,0,0.02964081763
97.25,0,0,0.02658278093
97.3,0,0,0.02373452233
97.35,0,0,0.02109747398
97.4,0,0,0.01867025952
97.45,0,0,0.01644902879
97.5,0,0,0.01442780653
97.55,0,0,0.01259884454
97.6,0,0,0.01095296834
97.65,0,0,0.009479910281
97.7,0,0,0.008168622617
97.75,0,0,0.007007565519
97.8,0,0,0.005984966254
97.85,0,0,0.005089047276
97.9,0,0,0.004308222099
97.95,0,0,0.003631258995
98,0,0,0.003047413479
98.05,0,0,0.002546531345
98.1,0,0,0.002119124614
98.15,0,0,0.001756423232
98.2,0,0,0.001450405622
98.25,0,0,0.001193811362
98.3,0,0,0.0009801393143
98.35,0,0,0.0008036344252
98.4,0,0,0.0006592662958
98.45,0,0,0.0005427024024
98.5,0,0,0.000450278579
98.55,0,0,0.0003789690938
98.6,0,0,0.0003263583365
98.65,0,0,0.0002906158218
98.7,0,0,0.0002704758916
98.75,0,0,0.0002652231867
98.8,0,0,0.0002746846416
98.85,0,0,0.000299228453
98.9,0,0,0.0003397701617
98.95,0,0,0.0003977856846
99,0,0,0.0004753308198
99.05,0,0,0.0005750664349
99.1,0,0,0.0007002882219
99.15,0,0,0.0008549595746
99.2,0,0,0.001043745806
99.25,0,0,0.001272047589
99.3,0,0,0.001546031177
99.35,0,0,0.001872652639
99.4,0,0,0.002259673098
99.45,0,0,0.002715661676
99.5,0,0,0.003249982754
99.55,0,0,0.003872764019
99.6,0,0,0.004594841841
99.65,0,0,0.005427680681
99.7,0,0,0.006383263525
99.75,0,0,0.007473950842
99.8,0,0,0.008712306199
99.85,0,0,0.0101108875
99.9,0,0,0.01168200386
99.95,0,0,0.01343743924
100,0,0,0.01538814536
100.05,0,0,0.01754390785
100.1,0,0,0.01991299097
100.15,0,0,0.02250176797
100.2,0,0,0.02531434544
100.25,0,0,0.02835219152
100.3,0,0,0.03161377881
100.35,0,0,0.035094254
100.4,0,0,0.03878514665
100.45,0,0,0.0426741297
100.5,0,0,0.04674484415
100.55,0,0,0.05097679949
100.6,0,0,0.05534536032
100.65,0,0,0.05982182758
100.7,0,0,0.0643736208
100.75,0,0,0.06896456495
100.8,0,0,0.07355528236
100.85,0,0,0.07810368695
100.9,0,0,0.08256557441
100.95,0,0,0.08689529862
101,0,0,0.09104652105
101.05,0,0,0.09497301688
101.1,0,0,0.0986295188
101.15,0,0,0.1019725775
101.2,0,0,0.1049614162
101.25,0,0,0.1075587557
101.3,0,0,0.1097315867
101.35,0,0,0.1114518677
101.4,0,0,0.1126971271
101.45,0,0,0.1134509513
101.5,0,0,0.1137033448
101.55,0,0,0.1134509513
101.6,0,0,0.1126971271
101.65,0,0,0.1114518677
101.7,0,0,0.1097315867
101.75,0,0,0.1075587557
101.8,0,0,0.1049614162
101.85,0,0,0.1019725775
101.9,0,0,0.0986295188
101.95,0,0,0.09497301688
102,0,0,0.09104652106
102.05,0,0,0.08689529862
102.1,0,0,0.08256557441
102.15,0,0,0.07810368695
102.2,0,0,0.07355528237
102.25,0,0,0.06896456496
102.3,0,0,0.06437362081
102.35,0,0,0.0598218276
102.4,0,0,0.05534536035
102.45,0,0,0.05097679954
102.5,0,0,0.04674484422
102.55,0,0,0.04267412981
102.6,0,0,0.03878514681
102.65,0,0,0.03509425423
102.7,0,0,0.03161377915
102.75,0,0,0.02835219202
102.8,0,0,0.02531434617
102.85,0,0,0.02250176902
102.9,0,0,0.01991299249
102.95,0,0,0.01754391003
103,0,0,0.01538814849
103.05,0,0,0.01343744369
103.1,0,0,0.01168201017
103.15,0,0,0.01011089641
103.2,0,0,0.008712318709
103.25,0,0,0.007473968341
103.3,0,0,0.006383287892
103.35,0,0,0.005427714462
103.4,0,0,0.004594888466
103.45,0,0,0.003872828084
103.5,0,0,0.003250070394
103.55,0,0,0.002715781034
103.6,0,0,0.002259834931
103.65,0,0,0.001872871092
103.7,0,0,0.001546324749
103.75,0,0,0.001272440364
103.8,0,0,0.001044268974
103.85,0,0,0.0008556533335
103.9,0,0,0.0007012041174
103.95,0,0,0.0005762702314
104,0,0,0.0004769059993
104.05,0,0,0.000399837682
104.1,0,0,0.0003424314588
104.15,0,0,0.0003026646633
104.2,0,0,0.0002791017281
104.25,0,0,0.000270875964
104.3,0,0,0.0002776779668
104.35,0,0,0.0002997511305
104.4,0,0,0.0003378944258
104.45,0,0,0.0003934722922
104.5,0,0,0.0004684311762
104.55,0,0,0.0005653219313
104.6,0,0,0.0006873269729
104.65,0,0,0.0008382907525
104.7,0,0,0.001022751786
104.75,0,0,0.001245974141
104.8,0,0,0.00151397596
104.85,0,0,0.001833552307
104.9,0,0,0.002212289343
104.95,0,0,0.002658566606
105,0,0,0.003181544039
105.05,0,0,0.003791130309
105.1,0,0,0.004497929011
105.15,0,0,0.005313159512
105.2,0,0,0.00624854949
105.25,0,0,0.007316196702
105.3,0,0,0.008528398149
105.35,0,0,0.009897445627
105.4,0,0,0.01143538764
105.45,0,0,0.01315375882
105.5,0,0,0.01506327928
105.55,0,0,0.01717352775
105.6,0,0,0.0194925938
105.65,0,0,0.02202671598
105.7,0,0,0.02477991408
105.75,0,0,0.02775362514
105.8,0,0,0.03094635395
105.85,0,0,0.03435334963
105.9,0,0,0.03796632054
105.95,0,0,0.04177319984
106,0,0,0.04575797388
106.05,0,0,0.04990058475
106.1,0,0,0.05417691712
106.15,0,0,0.05855887782
106.2,0,0,0.06301457423
106.25,0,0,0.06750859502
106.3,0,0,0.07200239386
106.35,0,0,0.07645477318
106.4,0,0,0.08082246191
106.45,0,0,0.08506077761
106.5,0,0,0.08912436003
106.55,0,0,0.09296796024
106.6,0,0,0.09654726662
106.65,0,0,0.09981974718
106.7,0,0,0.102745486
106.75,0,0,0.1052879907
106.8,0,0,0.1074149492
106.85,0,0,0.109098912
106.9,0,0,0.1103178816
106.95,0,0,0.1110557911
107,0,0,0.1113028562
107.05,0,0,0.1110557911
107.1,0,0,0.1103178816
107.15,0,0,0.109098912
107.2,0,0,0.1074149492
107.25,0,0,0.1052879907
107.3,0,0,0.102745486
107.35,0,0,0.09981974717
107.4,0,0,0.09654726661
107.45,0,0,0.09296796023
107.5,0,0,0.08912436001
107.55,0,0,0.08506077757
107.6,0,0,0.08082246185
107.65,0,0,0.07645477309
107.7,0,0,0.07200239372
107.75,0,0,0.0675085948
107.8,0,0,0.06301457389
107.85,0,0,0.05855887731
107.9,0,0,0.05417691635
107.95,0,0,0.04990058359
108,0,0,0.04575797215
108.05,0,0,0.04177319726
108.1,0,0,0.03796631672
108.15,0,0,0.03435334399
108.2,0,0,0.03094634567
108.25,0,0,0.02775361304
108.3,0,0,0.02477989646
108.35,0,0,0.02202669045
108.4,0,0,0.01949255695
108.45,0,0,0.01717347481
108.5,0,0,0.01506320357
108.55,0,0,0.01315365102
108.6,0,0,0.01143523484
108.65,0,0,0.009897230001
108.7,0,0,0.008528095205
108.75,0,0,0.007315772969
108.8,0,0,0.006247959435
108.85,0,0,0.005312341497
108.9,0,0,0.004496799993
108.95,0,0,0.003789578958
109,0,0,0.003179421826
109.05,0,0,0.002655676341
109.1,0,0,0.002208370515
109.15,0,0,0.001828262443
109.2,0,0,0.001506867056
109.25,0,0,0.001236463044
109.3,0,0,0.001010083194
109.35,0,0,0.0008214912697
109.4,0,0,0.0006651484169
109.45,0,0,0.0005361718061
109.5,0,0,0.0004302879534
109.55,0,0,0.0003437828469
109.6,0,0,0.0002734506892
109.65,0,0,0.0002165427477
109.7,0,0,0.0001707175095
109.75,0,0,0.0001339930559
109.8,0,0,0.0001047023236
109.85,0,0,8.145169939e-05
109.9,0,0,6.308320968e-05
109.95,0,0,4.864040886e-05
110,0,0,3.733794863e-05
110.05,0,0,2.853471198e-05
110.1,0,0,2.17103255e-05
110.15,0,0,1.644481449e-05
110.2,0,0,1.24011347e-05
110.25,0,0,9.310299963e-06
110.3,0,0,6.958821944e-06
110.35,0,0,5.17818518e-06
110.4,0,0,3.836093931e-06
110.45,0,0,2.82924587e-06
110.5,0,0,2.077408722e-06
110.55,0,0,1.518598662e-06
110.6,0,0,1.10518219e-06
110.65,0,0,8.007455697e-07
110.7,0,0,5.775971129e-07
110.75,0,0,4.147871421e-07
110.8,0,0,2.965482457e-07
110.85,0,0,2.110742405e-07
110.9,0,0,1.495701447e-07
110.95,0,0,1.055174761e-07
111,0,0,7.410946492e-08
111.05,0,0,5.181944568e-08
111.1,0,0,3.607294924e-08
111.15,0,0,2.500001911e-08
111.2,0,0,1.724919504e-08
111.25,0,0,1.184860243e-08
111.3,0,0,8.102801957e-09
111.35,0,0,5.516620685e-09
111.4,0,0,3.739218338e-09
111.45,0,0,2.523238652e-09
111.5,0,0,1.695140245e-09
111.55,0,0,1.13376421e-09
111.6,0,0,7.549351626e-10
111.65,0,0,5.004565376e-10
111.7,0,0,3.302880662e-10
111.75,0,0,2.170147235e-10
111.8,0,0,1.41956512e-10
111.85,0,0,9.244666357e-11
111.9,0,0,5.993727117e-11
111.95,0,0,3.868766274e-11
112,0,0,2.486095585e-11
112.05,0,0,1.590497364e-11
112.1,0,0,1.013019692e-11
112.15,0,0,6.423513239e-12
112.2,0,0,4.055058854e-12
112.25,0,0,2.548540283e-12
112.3,0,0,1.594614267e-12
112.35,0,0,9.933209396e-13
112.4,0,0,6.160179089e-13
112.45,0,0,3.803355213e-13
112.5,0,0,2.337815535e-13
112.55,0,0,1.430617043e-13
112.6,0,0,8.715781845e-14
112.65,0,0,5.286388912e-14
112.7,0,0,3.1921381e-14
112.75,0,0,1.918995849e-14
112.8,0,0,1.148513756e-14
112.85,0,0,6.843340818e-15
112.9,0,0,4.059475645e-15
112.95,0,0,2.397405587e-15
113,0,0,1.409557797e-15
113.05,0,0,8.250762113e-16
113.1,0,0,4.808117202e-16
113.15,0,0,2.789496543e-16
113.2,0,0,1.611188717e-16
113.25,0,0,9.264815999e-17
113.3,0,0,5.303920277e-17
113.35,0,0,3.022922262e-17
113.4,0,0,1.715247411e-17
113.45,0,0,9.689388475e-18
113.5,0,0,5.449237875e-18
113.55,0,0,3.051019385e-18
113.6,0,0,1.700685347e-18
113.65,0,0,9.437843574e-19
113.7,0,0,5.214244387e-19
113.75,0,0,2.86800426e-19
113.8,0,0,1.570500229e-19
113.85,0,0,8.561818525e-20
113.9,0,0,4.646905439e-20
113.95,0,0,2.510911778e-20
114,0,0,1.350731024e-20
114.05,0,0,7.233959927e-21
114.1,0,0,3.857030956e-21
114.15,0,0,2.047387053e-21
114.2,0,0,1.081973398e-21
114.25,0,0,5.692499692e-22
114.3,0,0,2.981667769e-22
114.35,0,0,1.554838508e-22
114.4,0,0,8.071999527e-23
114.45,0,0,4.172023727e-23
114.5,0,0,2.14675367e-23
114.55,0,0,1.099733515e-23
114.6,0,0,5.608703854e-24
114.65,0,0,2.847786065e-24
114.7,0,0,1.439534289e-24
114.75,0,0,7.244467522e-25
114.8,0,0,3.629616393e-25
114.85,0,0,1.810442717e-25
114.9,0,0,8.990392466e-26
114.95,0,0,4.444698595e-26
115,0,0,2.187639634e-26
115.05,0,0,1.071961167e-26
115.1,0,0,5.229403154e-27
115.15,0,0,2.539773566e-27
115.2,0,0,1.22802632e-27
115.25,0,0,5.911397369e-28
115.3,0,0,2.832972998e-28
115.35,0,0,1.351650839e-28
115.4,0,0,6.420316002e-29
115.45,0,0,3.036114124e-29
115.5,0,0,1.429386192e-29
115.55,0,0,6.699630871e-30
115.6,0,0,3.126237512e-30
115.65,0,0,1.452321836e-30
115.7,0,0,6.716972445e-31
115.75,0,0,3.092815894e-31
115.8,0,0,1.417765398e-31
115.85,0,0,6.470300916e-32
115.9,0,0,2.939777e-32
115.95,0,0,1.329762553e-32
116,0,0,5.988300865e-33
116.05,0,0,2.684744292e-33
116.1,0,0,1.198317897e-33
116.15,0,0,5.324893987e-34
116.2,0,0,2.355698408e-34
116.25,0,0,1.037524147e-34
116.3,0,0,4.549320567e-35
116.35,0,0,1.985933354e-35
116.4,0,0,8.630830777e-36
116.45,0,0,3.734309725e-36
116.5,0,0,1.608562249e-36
116.55,0,0,6.898190929e-37
116.6,0,0,2.945115637e-37
116.65,0,0,1.251812532e-37
116.7,0,0,5.297195976e-38
116.75,0,0,2.231632041e-38
116.8,0,0,9.35985107e-39
116.85,0,0,3.908274787e-39
116.9,0,0,1.624692014e-39
116.95,0,0,6.723986035e-40
117,0,0,2.770463049e-40
117.05,0,0,1.136443173e-40
117.1,0,0,4.6410141e-41
117.15,0,0,1.886895523e-41
117.2,0,0,7.637524611e-42
117.25,0,0,3.077706442e-42
117.3,0,0,1.234728768e-42
117.35,0,0,4.931576135e-43
117.4,0,0,1.960964448e-43
117.45,0,0,7.762891214e-44
117.5,0,0,3.059476225e-44
117.55,0,0,1.200440025e-44
117.6,0,0,4.689252885e-45
117.65,0,0,1.823629646e-45
117.7,0,0,7.06056467e-46
117.75,0,0,2.721523127e-46
117.8,0,0,1.04437009e-46
117.85,0,0,3.98994238e-47
117.9,0,0,1.517569623e-47
117.95,0,0,5.746460527e-48
118,0,0,2.166317127e-48
118.05,0,0,8.130428614e-49
118.1,0,0,3.037908235e-49
118.15,0,0,1.130070826e-49
118.2,0,0,4.185106152e-50
118.25,0,0,1.543039683e-50
118.3,0,0,5.663925265e-51
118.35,0,0,2.069796917e-51
118.4,0,0,7.530221649e-52
118.45,0,0,2.727454949e-52
118.5,0,0,9.835064541e-53
118.55,0,0,3.530747376e-53
118.6,0,0,1.261902725e-53
118.65,0,0,4.490088628e-54
118.7,0,0,1.590573531e-54
118.75,0,0,5.609477251e-55
118.8,0,0,1.969521987e-55
118.85,0,0,6.884447271e-56
118.9,0,0,2.395781047e-56
118.95,0,0,8.300322639e-57
119,0,0,2.862942499e-57
119.05,0,0,9.831053948e-58
119.1,0,0,3.360913502e-58
119.15,0,0,1.143890343e-58
119.2,0,0,3.875977564e-59
119.25,0,0,1.307518726e-59
119.3,0,0,4.391211779e-60
119.35,0,0,1.468218359e-60
119.4,0,0,4.887274363e-61
119.45,0,0,1.619617992e-61
119.5,0,0,5.343530185e-62
119.55,0,0,1.755148001e-62
119.6,0,0,5.739433429e-63
119.65,0,0,1.868504312e-63
119.7,0,0,6.056043529e-64
119.75,0,0,1.954130999e-64
119.8,0,0,6.27752083e-65
119.85,0,0,2.007670571e-65
119.9,0,0,6.392438316e-66
119.95,0,0,2.026331246e-66
120,0,0,6.394758366e-67
