sample,p_A_mPa,p_B_mPa
3280,-1.52990052952,-1
3281,-0.524821328864,1
3282,-1.03737714128,-1
3283,-0.723193314052,1
3284,-0.175611987939,-1
3285,1.1821132432,1
3286,-0.671074557936,-1
3287,0.163293215249,1
3288,1.09003766123,-1
3289,-0.196640868639,1
3290,0.311478783353,-1
3291,-1.29904850401,1
3292,0.309147258726,-1
3293,-0.1670382619,1
3294,-0.0215076722134,-1
3295,-0.279332321072,1
3296,-1.41236846139,-1
3297,0.998486442045,1
3298,0.771170560614,-1
3299,0.765972627472,1
3300,1.353772507,-1
3301,-1.92199973581,1
3302,-0.973475644447,-1
3303,-1.93915852172,1
3304,-0.736429791961,-1
3305,-1.17665404129,1
3306,-0.288608439744,-1
3307,0.458507260139,1
3308,2.27592073102,-1
3309,-0.342245529107,1
3310,0.00649370676907,-1
3311,1.00753973116,1
3312,-0.936796213289,-1
3313,-0.0260552407014,1
3314,-0.188850481275,-1
3315,1.56773326852,1
3316,-0.321927620673,-1
3317,1.04390710619,1
3318,-0.528276146642,-1
3319,0.351215380596,1
3320,-1.35197286073,-1
3321,0.402304936301,1
3322,0.115595543326,-1
3323,-1.81649013179,1
3324,0.238766437059,-1
3325,-1.27993193426,1
3326,-0.180041512165,-1
3327,0.544324634779,1
3328,-0.803256677083,-1
3329,0.824882701657,1
3330,-1.48063981994,-1
3331,1.18998497697,1
3332,0.679242188325,-1
3333,-0.539443558934,1
3334,3.02709626089,-1
3335,-0.754885671075,1
3336,0.393603304109,-1
3337,-0.321547493802,1
3338,-1.59855173603,-1
3339,0.375610010529,1
3340,-0.510353105385,-1
3341,-0.497996738729,1
3342,-0.974738359259,-1
3343,-0.492473314753,1
3344,0.455603282245,-1
3345,0.742467266426,1
3346,1.26748388933,-1
3347,0.398508693915,1
3348,-1.29909470805,-1
3349,-0.180656698604,1
3350,-0.05502054747,-1
3351,-0.171445833021,1
3352,-0.651053500636,-1
3353,-1.59147822571,1
3354,-1.80809808966,-1
3355,-0.0573463266055,1
3356,-0.724986013086,-1
3357,-0.249341522848,1
3358,1.38848171977,-1
3359,1.72909203809,1
3360,2.36595141626,-1
3361,0.535899972667,1
3362,-0.889058744648,-1
3363,0.764841614174,1
3364,-1.39879728948,-1
3365,0.551329192502,1
3366,1.3633809767,-1
3367,-2.22833059018,1
3368,-1.21016230298,-1
3369,0.5391169773,1
3370,0.535051049373,-1
3371,-0.234460169721,1
3372,-0.319305205191,-1
3373,0.704797880141,1
3374,2.24349854207,-1
3375,0.539101750365,1
3376,0.425726315232,-1
3377,1.65932305193,1
3378,0.656969640674,-1
3379,-1.26191179366,1
3380,-0.171919383558,-1
3381,-0.168513886866,1
3382,-0.277885999191,-1
3383,-0.970382993635,1
3384,0.0580249857539,-1
3385,0.0180999252572,1
3386,1.7066494205,-1
3387,1.13289627016,1
3388,0.617091643445,-1
3389,0.770712753161,1
3390,-0.881597387822,-1
3391,-1.67954162234,1
3392,-0.463168967514,-1
3393,-1.33112445708,1
3394,-0.0220797466208,-1
3395,-0.837840003335,1
3396,0.0353438870698,-1
3397,0.716565142176,1
3398,0.00521888916371,-1
3399,-1.28673646706,1
3400,0.876393872469,-1
3401,-0.884911156308,1
3402,0.98909472308,-1
3403,0.170932835992,1
3404,-0.345599070649,-1
3405,0.359989022739,1
3406,-1.13217939886,-1
3407,0.634168905279,1
3408,0.917548559243,-1
3409,0.567569196585,1
3410,0.583261204131,-1
3411,0.137291100903,1
3412,-0.668324242655,-1
3413,0.728338850736,1
3414,1.03508901185,-1
3415,0.273874231408,1
3416,-0.789011046197,-1
3417,-0.871604932078,1
3418,0.127015371543,-1
3419,0.0468496971816,1
3420,-0.670433530702,-1
3421,-2.0247652633,1
3422,0.840383984792,-1
3423,-2.48492771685,1
3424,-0.488272644672,-1
3425,1.13217342458,1
3426,0.0967585348906,-1
3427,1.58395621066,1
3428,0.733764701656,-1
3429,0.177527073378,1
3430,0.339464066741,-1
3431,-0.670859806528,1
3432,0.288133553994,-1
3433,0.654394732003,1
3434,-0.873874670012,-1
3435,0.398328275724,1
3436,-1.12679439336,-1
3437,0.839203722463,1
3438,0.36418997077,-1
3439,0.29728200025,1
3440,0.0885409234586,-1
3441,-0.439157396489,1
3442,-0.372039283598,-1
3443,-1.30397786566,1
3444,-0.141381854286,-1
3445,0.181634270031,1
3446,0.787522932197,-1
3447,-0.319947312087,1
3448,1.13387997068,-1
3449,-0.104775792056,1
3450,-0.196313230532,-1
3451,0.276287979077,1
3452,0.566348787434,-1
3453,1.00709196315,1
3454,-0.467851638516,-1
3455,1.15071670479,1
3456,1.73534090541,-1
3457,1.73703186404,1
3458,1.27547531131,-1
3459,1.63604697377,1
3460,0.526214857437,-1
3461,-0.510729388016,1
3462,0.609138685616,-1
3463,0.604811470948,1
3464,0.0082350843146,-1
3465,-0.291131475914,1
3466,0.0624346272582,-1
3467,-0.637914260457,1
3468,0.176569047652,-1
3469,0.276749680313,1
3470,-0.32333773032,-1
3471,-2.18577087506,1
3472,-0.931139755446,-1
3473,0.424324161431,1
3474,0.479979490905,-1
3475,-0.94286627603,1
3476,-1.18044649921,-1
3477,0.483621007496,1
3478,-0.465457215488,-1
3479,1.67682241814,1
3480,1.91509157787,-1
3481,0.819495274526,1
3482,-0.928765821254,-1
3483,0.785517871278,1
3484,-0.0879126877901,-1
3485,1.8741109271,1
3486,0.62411003024,-1
3487,0.697256273036,1
3488,-0.215506747559,-1
3489,-0.549865147555,1
3490,-1.11405158712,-1
3491,-0.133677990005,1
3492,-0.196672861506,-1
3493,-0.374828769707,1
3494,-1.04495485365,-1
3495,0.418878425801,1
3496,0.165090838477,-1
3497,-0.279501360088,1
3498,0.874940166713,-1
3499,-0.154207057207,1
3500,-1.33461089611,-1
3501,0.885747340282,1
3502,-0.42900537536,-1
3503,1.20830479271,1
3504,0.0414477952522,-1
3505,-1.23283011415,1
3506,0.408015423344,-1
3507,-2.45137683895,1
3508,0.426089159329,-1
3509,-2.17943454872,1
3510,-1.17516711736,-1
3511,-0.917996803479,1
3512,-0.695703656191,-1
3513,-1.07009244192,1
3514,-0.203516218983,-1
3515,-2.57918087374,1
3516,1.04797963641,-1
3517,-2.0618197552,1
3518,1.06307172541,-1
3519,0.431241414616,1
3520,-1.1961515681,-1
3521,-0.917962853355,1
3522,-0.331461216109,-1
3523,0.0186186552499,1
3524,1.22929607766,-1
3525,1.97784675016,1
3526,-2.27700549816,-1
3527,0.565731645773,1
3528,-0.770546277797,-1
3529,0.698868438675,1
3530,0.12799740517,-1
3531,-1.83763196051,1
3532,0.485986241618,-1
3533,0.459908032599,1
3534,1.41469461309,-1
3535,0.0742935850357,1
3536,-0.624383592287,-1
3537,1.69230956634,1
3538,-0.350039723526,-1
3539,-0.948557831205,1
3540,1.44288042335,-1
3541,0.820658479974,1
3542,-1.94062938354,-1
3543,-2.42957230458,1
3544,-0.433831690022,-1
3545,-0.677198985329,1
3546,-1.80009392589,-1
3547,1.08961203216,1
3548,-0.600064890367,-1
3549,-0.737257434163,1
3550,-0.489935366622,-1
3551,-0.451450006695,1
3552,0.694536090291,-1
3553,-2.10546262969,1
3554,-1.21108191571,-1
3555,-1.31480661323,1
3556,2.62993713096,-1
3557,-0.686425692028,1
3558,0.110132606781,-1
3559,0.633466540014,1
3560,0.64127000114,-1
3561,-1.60979949465,1
3562,0.871095497943,-1
3563,-0.444758031116,1
3564,-1.02052208906,-1
3565,0.396571233509,1
3566,0.154571934893,-1
3567,1.08246259269,1
3568,2.14978018445,-1
3569,1.37924865922,1
3570,0.354216911718,-1
3571,-0.687495519574,1
3572,-0.425402346196,-1
3573,-0.532466630543,1
3574,-1.16784818671,-1
3575,0.760236413553,1
3576,1.00025999359,-1
3577,-0.057155233199,1
3578,0.482154001758,-1
3579,-2.55876122874,1
3580,-0.490217995116,-1
3581,0.366761844729,1
3582,0.490824198461,-1
3583,-0.954384947265,1
3584,-0.378570902713,-1
3585,-1.1284897221,1
3586,-1.1961657331,-1
3587,0.7808838743,1
3588,-1.2406225828,-1
3589,0.664272031269,1
3590,0.753657135901,-1
3591,-1.20593799602,1
3592,-1.33933966815,-1
3593,-0.367095421793,1
3594,-2.21481724726,-1
3595,-0.362702326182,1
3596,1.37049526529,-1
3597,1.40034554799,1
3598,-0.387146795438,-1
3599,-0.697388311531,1
3600,-2.02470009914,-1
3601,-0.573459027265,1
3602,0.232628987328,-1
3603,0.225773517691,1
3604,-0.381470346498,-1
3605,1.9321724704,1
3606,0.209160515689,-1
3607,-0.250704153769,1
3608,1.91839216417,-1
3609,0.579936029008,1
3610,0.981180408901,-1
3611,-0.992306788053,1
3612,0.440517832311,-1
3613,0.929049689207,1
3614,0.763052509877,-1
3615,0.125330182698,1
3616,-1.21603000781,-1
3617,-0.22811663901,1
3618,0.718889847858,-1
3619,-0.427740991842,1
3620,-0.933374906246,-1
3621,0.663409347138,1
3622,-0.347191589986,-1
3623,0.249509686209,1
3624,0.716877366916,-1
3625,-1.1022766866,1
3626,0.596248100231,-1
3627,-0.126917478921,1
3628,1.41748705448,-1
3629,0.245318991889,1
3630,-0.458084818362,-1
3631,0.370216670197,1
3632,1.39654632526,-1
3633,1.50622841519,1
3634,-0.773976007619,-1
3635,-0.557444886175,1
3636,-0.203728230608,-1
3637,0.227997718141,1
3638,1.14511702455,-1
3639,1.46135000261,1
3640,-1.04234992989,-1
3641,-0.680499693712,1
3642,-1.36232289978,-1
3643,0.268443726882,1
3644,-1.84650398398,-1
3645,0.552260635435,1
3646,0.0272577757365,-1
3647,-3.06446500854,1
3648,-0.425187419993,-1
3649,0.563524911063,1
3650,0.811779382622,-1
3651,0.236857828724,1
3652,0.0710088630275,-1
3653,0.900020845076,1
3654,-0.560082748868,-1
3655,0.547528567271,1
3656,0.879303850044,-1
3657,-0.703110489661,1
3658,1.77258831747,-1
3659,0.622593635924,1
3660,0.299556794162,-1
3661,0.229715450011,1
3662,1.69811086304,-1
3663,-1.24837696683,1
3664,-1.38407254735,-1
3665,-0.542825643663,1
3666,-0.69643889745,-1
3667,1.19545302554,1
3668,0.872367490701,-1
3669,0.556678068398,1
3670,0.59840652177,-1
3671,-0.46631091475,1
3672,1.56795194562,-1
3673,1.11731109501,1
3674,1.17744267969,-1
3675,-2.3779075489,1
3676,-1.31973838481,-1
3677,-1.22149106415,1
3678,-0.785966270244,-1
3679,-1.00791473297,1
3680,1.30410749783,-1
3681,-0.206723649036,1
3682,-0.446309826724,-1
3683,-0.741718361024,1
3684,-0.226114006804,-1
3685,0.0239024030533,1
3686,-0.475593396216,-1
3687,-0.346668825046,1
3688,-1.47701433298,-1
3689,-0.597890466869,1
3690,0.840294182855,-1
3691,-0.324973124006,1
3692,0.806666215299,-1
3693,-0.914361566043,1
3694,-0.997689351926,-1
3695,1.00198641595,1
3696,-0.720574629407,-1
3697,-0.3449581215,1
3698,1.90856024091,-1
3699,0.106009971682,1
3700,-0.142842252555,-1
3701,-1.08157757795,1
3702,0.356238056366,-1
3703,-1.52381708448,1
3704,-1.97021773039,-1
3705,0.506180428957,1
3706,1.69546220161,-1
3707,-0.660994229204,1
3708,0.427420142641,-1
3709,0.216232586619,1
3710,0.15517417539,-1
3711,-2.46331842029,1
3712,-1.52051004234,-1
3713,-0.551792015632,1
3714,0.11606232073,-1
3715,0.242646661623,1
3716,-1.59650007723,-1
3717,0.927916274575,1
3718,0.313677917448,-1
3719,-2.30061160625,1
3720,-0.903745045073,-1
3721,-0.0817588530357,1
3722,1.0235233094,-1
3723,0.973311723497,1
3724,1.04909880045,-1
3725,1.34446954213,1
3726,-2.01967718053,-1
3727,-0.622581051954,1
3728,-0.205067702922,-1
3729,-0.263077547402,1
3730,-0.610764761941,-1
3731,1.40091902202,1
3732,-0.57540859466,-1
3733,-1.21447801209,1
3734,-1.6808929322,-1
3735,-0.241364584471,1
3736,0.110851568833,-1
3737,1.12789560931,1
3738,0.164095008825,-1
3739,0.609909060463,1
3740,-0.452075424647,-1
3741,0.306807035889,1
3742,-0.119298487377,-1
3743,1.88472232955,1
3744,-1.28466405447,-1
3745,-0.355925073566,1
3746,0.646265966851,-1
3747,-1.01257353229,1
3748,1.50474302499,-1
3749,0.579928815774,1
3750,-0.161857478408,-1
3751,1.80944232571,1
3752,0.307235728971,-1
3753,-1.24510983891,1
3754,-0.620870501871,-1
3755,0.769919162259,1
3756,-1.05388450887,-1
3757,-0.746720282836,1
3758,-2.38256526526,-1
3759,-0.768536286432,1
3760,-0.716749317786,-1
3761,1.24752846906,1
3762,-1.42601216941,-1
3763,-0.521604932858,1
3764,0.521565885409,-1
3765,0.401569610758,1
3766,-0.755488603666,-1
3767,-1.10392210776,1
3768,-0.538793748419,-1
3769,0.972549956483,1
3770,-0.198784598888,-1
3771,2.32725791042,1
3772,-0.179073687626,-1
3773,1.20883893598,1
3774,0.596017015974,-1
3775,0.367095972493,1
3776,1.72353416084,-1
3777,-0.391141360106,1
3778,0.223847429237,-1
3779,-0.054166691358,1
3780,-0.305653483883,-1
3781,-1.20676097268,1
3782,-1.00945924703,-1
3783,-0.918218138956,1
3784,0.366932615014,-1
3785,-0.266427114948,1
3786,0.604809746261,-1
3787,-0.480692814748,1
3788,0.443906057882,-1
3789,0.029563102322,1
3790,-1.74776314816,-1
3791,-0.295357285365,1
3792,-1.06864374879,-1
3793,-0.189106206979,1
3794,-1.05365804615,-1
3795,-0.221736926585,1
3796,0.316170453699,-1
3797,0.899746141375,1
3798,0.203207356074,-1
3799,-0.208020620301,1
3800,0.114177418609,-1
3801,0.555315194419,1
3802,-1.30201772791,-1
3803,-0.370074071476,1
3804,1.51787795931,-1
3805,-1.36167132731,1
3806,-1.24142136932,-1
3807,0.528085125831,1
3808,-0.612214059814,-1
3809,-0.467114391314,1
3810,1.19195408999,-1
3811,1.85062301571,1
3812,-1.0328756453,-1
3813,1.37071452933,1
3814,0.309609738874,-1
3815,0.299011933806,1
3816,0.340923747361,-1
3817,-0.601482798114,1
3818,-0.365185448839,-1
3819,0.359749820089,1
3820,-0.0381090485783,-1
3821,-1.79876708104,1
3822,0.109318263074,-1
3823,0.113833987188,1
3824,-0.236439574382,-1
3825,-0.110815242474,1
3826,1.83674725774,-1
3827,1.64341582961,1
3828,0.0645365062587,-1
3829,1.2795989187,1
3830,-0.720695420043,-1
3831,-2.35102591797,1
3832,0.527791273255,-1
3833,1.64136648272,1
3834,1.00950100014,-1
3835,-2.43455537317,1
3836,-0.911290118641,-1
3837,0.727083368708,1
3838,0.951185211367,-1
3839,0.584277631286,1
3840,0.169186341928,-1
3841,-0.269556224138,1
3842,-1.18458623864,-1
3843,-1.10433855918,1
3844,-1.32538988437,-1
3845,1.39951338538,1
3846,-0.821538130865,-1
3847,-0.654102603977,1
3848,-0.362209249195,-1
3849,0.448991599564,1
3850,-0.559768205131,-1
3851,-2.03364467934,1
3852,-1.1130329292,-1
3853,-1.30281125211,1
3854,0.857201580632,-1
3855,1.38602569233,1
3856,-0.206649132845,-1
3857,0.480397496337,1
3858,-0.506729508001,-1
3859,-0.47323179694,1
3860,0.766928592802,-1
3861,0.285793434839,1
3862,0.0694813606643,-1
3863,0.950608908469,1
3864,-1.03524762167,-1
3865,0.646851904124,1
3866,-0.45194343974,-1
3867,1.16255848406,1
3868,1.08684110894,-1
3869,-0.206584927739,1
3870,0.139083907509,-1
3871,-0.524395945719,1
3872,-1.83596270728,-1
3873,0.792620228793,1
3874,-0.316504918197,-1
3875,-0.443057505826,1
3876,0.878440398531,-1
3877,-0.449044415515,1
3878,0.572818871074,-1
3879,-0.77769825578,1
3880,-0.348071050942,-1
3881,1.02483560894,1
3882,0.309257214195,-1
3883,1.74916941851,1
3884,-0.706208170466,-1
3885,0.711645901013,1
3886,-0.898655853559,-1
3887,-1.34749013678,1
3888,-1.16598293651,-1
3889,-0.158730842847,1
3890,-0.572703655674,-1
3891,-2.19676270986,1
3892,0.32823529478,-1
3893,-1.30439784493,1
3894,-0.242748559898,-1
3895,-0.157256285934,1
3896,-0.366806051599,-1
3897,-0.56298675539,1
3898,0.360753091559,-1
3899,1.45788797637,1
3900,-2.30654450584,-1
3901,-1.00286438047,1
3902,0.758504801146,-1
3903,-0.563892536445,1
3904,-1.31347050611,-1
3905,0.816846320416,1
3906,1.06148478073,-1
3907,-0.36099222675,1
3908,-0.633464073933,-1
3909,0.922211516049,1
3910,-0.26838844213,-1
3911,1.10440325397,1
3912,-0.623305241777,-1
3913,-0.367584991356,1
3914,0.0921101116753,-1
3915,-1.94497976174,1
3916,0.3918698938,-1
3917,-0.321388030619,1
3918,0.304975709072,-1
3919,-0.856029171568,1
3920,-0.331954398909,-1
3921,-0.360806330286,1
3922,-0.644622711759,-1
3923,0.347314141743,1
3924,-1.00757222532,-1
3925,0.369863020844,1
3926,1.21529476914,-1
3927,-0.764778220659,1
3928,0.497245901289,-1
3929,-0.397529457509,1
3930,-0.889385822146,-1
3931,0.018759588713,1
3932,1.9068551192,-1
3933,1.52435173684,1
3934,-0.441693413223,-1
3935,0.65489653059,1
3936,0.214941190308,-1
3937,1.74510369206,1
3938,-0.828620768601,-1
3939,-0.809347562145,1
3940,-1.01916813675,-1
3941,-0.843018531014,1
3942,2.45682693166,-1
3943,0.561717137876,1
3944,0.863921768015,-1
3945,-1.95983682678,1
3946,-1.84985112104,-1
3947,-0.0709825707336,1
3948,0.728790234505,-1
3949,-0.649246101095,1
3950,-0.732247615495,-1
3951,-1.00804899124,1
3952,0.659289648165,-1
3953,0.676203433505,1
3954,0.0290907375218,-1
3955,0.0635706737005,1
3956,-1.53477786682,-1
3957,1.45407273152,1
3958,1.97805700584,-1
3959,0.88881979235,1
3960,0.707073958513,-1
3961,0.534153710757,1
3962,-1.92922035842,-1
3963,2.26924166827,1
3964,0.844714208055,-1
3965,1.03884517209,1
3966,0.136195503594,-1
3967,0.677836853361,1
3968,0.638419830206,-1
3969,1.29760827736,1
3970,0.853133622771,-1
3971,-2.03546286195,1
3972,1.69946351278,-1
3973,-0.320947330793,1
3974,0.553802705669,-1
3975,0.0212882935716,1
3976,-0.234966374011,-1
3977,-0.917573759887,1
3978,1.3323462633,-1
3979,-0.272579408453,1
3980,-0.136987605205,-1
3981,0.124783519689,1
3982,-0.253197090476,-1
3983,1.42849674914,1
3984,-0.402070854926,-1
3985,-0.769584063824,1
3986,-1.0437085682,-1
3987,1.11317993884,1
3988,0.679622303956,-1
3989,0.294382023542,1
3990,1.11163840594,-1
3991,1.51930372181,1
3992,0.339422843834,-1
3993,0.541924216704,1
3994,0.551866159234,-1
3995,0.696826412759,1
3996,-0.130314587952,-1
3997,0.952215603001,1
3998,1.42349595537,-1
3999,-0.761730946778,1
4000,-1.303978393,-1
4001,-0.057482448868,1
4002,0.419983315158,-1
4003,0.811674033572,1
4004,0.048154522196,-1
4005,-0.281365937766,1
4006,-0.695877904974,-1
4007,2.14458161633,1
4008,0.150268524243,-1
4009,1.21128150083,1
4010,0.545072808163,-1
4011,0.1974072781,1
4012,-0.507553160798,-1
4013,-2.04461895018,1
4014,-0.387843344374,-1
4015,-0.943592334004,1
4016,-1.16711417154,-1
4017,-1.37893172244,1
4018,0.472303299619,-1
4019,1.55765303412,1
4020,-0.525684528506,-1
4021,1.39290204873,1
4022,0.318074522467,-1
4023,-0.135505234975,1
4024,-0.349531449534,-1
4025,-1.09826493956,1
4026,-0.303684275028,-1
4027,-0.772680561657,1
4028,-0.741344687192,-1
4029,-0.875169321136,1
4030,-0.504247243573,-1
4031,1.55340513686,1
4032,0.0619138285544,-1
4033,-1.31647931298,1
4034,-0.390082303144,-1
4035,-0.858674718022,1
4036,1.22914443158,-1
4037,-0.571883206873,1
4038,1.5442020156,-1
4039,-1.37316021953,1
4040,0.770906464848,-1
4041,0.78198990032,1
4042,-1.46234472172,-1
4043,-0.811404283903,1
4044,0.00967965843358,-1
4045,1.5897693028,1
4046,0.592419233047,-1
4047,-0.69706349873,1
4048,0.800538148227,-1
4049,0.371737052162,1
4050,-1.16401519002,-1
4051,0.537422403465,1
4052,0.879459201217,-1
4053,-0.28223855145,1
4054,1.4968330277,-1
4055,-0.353004593433,1
4056,-0.0923854381598,-1
4057,-0.188266353931,1
4058,-0.329272616884,-1
4059,-0.679555894103,1
4060,0.337696023118,-1
4061,-0.926731731555,1
4062,-0.0677550346586,-1
4063,-1.91030225438,1
4064,-0.702233541245,-1
4065,-0.18572056775,1
4066,0.92926595182,-1
4067,0.24727546171,1
4068,0.632557883299,-1
4069,0.81945298006,1
4070,0.0337664091332,-1
4071,1.08031196957,1
4072,-1.42243021739,-1
4073,-0.965515588151,1
4074,-0.185412048796,-1
4075,-0.608652264012,1
4076,-1.83006638963,-1
4077,-0.884600504889,1
4078,0.693516461753,-1
4079,1.14335495671,1
4080,0.190709480915,-1
4081,0.374884616566,1
4082,0.490816577939,-1
4083,-0.658249801942,1
4084,1.23051672943,-1
4085,-0.569892510466,1
4086,-0.717577888975,-1
4087,-1.36932655165,1
4088,-0.15852708022,-1
4089,-0.862412588744,1
4090,-0.16935455286,-1
4091,-0.245704201142,1
4092,0.192789521219,-1
4093,0.146934787697,1
4094,0.992816115244,-1
4095,2.62406114008,1
4096,-1.21908787308,-1
4097,-1.11698373239,1
4098,0.917855917142,-1
4099,0.747835295549,1
4100,1.80183380161,-1
4101,-0.416410811024,1
4102,1.04069325647,-1
4103,0.644320075551,1
4104,1.7248797028,-1
4105,1.54835425169,1
4106,-0.363615457152,-1
4107,0.228647021693,1
4108,0.156329643647,-1
4109,0.280877629034,1
4110,-0.679546503519,-1
4111,-0.372659797209,1
4112,-0.980165453721,-1
4113,-1.32480677137,1
4114,-0.236966203375,-1
4115,-1.55482775293,1
4116,-1.26960348035,-1
4117,-1.1404119859,1
4118,0.177371237991,-1
4119,-0.764056238458,1
4120,0.750931807402,-1
4121,0.920859208321,1
4122,1.36559756107,-1
4123,1.96755402358,1
4124,-0.45027214277,-1
4125,1.17152120263,1
4126,0.0682302359808,-1
4127,-0.0595205277138,1
4128,0.152950230307,-1
4129,0.270461819586,1
4130,0.652872256686,-1
4131,-1.26701046733,1
4132,-1.05159122612,-1
4133,0.526419174335,1
4134,-2.22455203691,-1
4135,1.6120016098,1
4136,-1.38816132322,-1
4137,0.143210546442,1
4138,1.49374476652,-1
4139,-0.33761946731,1
4140,0.168820944984,-1
4141,-0.933295660873,1
4142,-0.277990162573,-1
4143,-1.43643337478,1
4144,-0.396877504682,-1
4145,0.228158682288,1
4146,1.43116755701,-1
4147,-1.82199561672,1
4148,0.13534077954,-1
4149,-2.01622779217,1
4150,-0.491738035773,-1
4151,0.506353616321,1
4152,0.183798082947,-1
4153,1.05529134252,1
4154,0.322783399895,-1
4155,0.138667559905,1
4156,0.0792204511621,-1
4157,-1.06708013826,1
4158,-0.718520203902,-1
4159,0.149587632311,1
4160,0.368853255782,-1
4161,-0.589149443688,1
4162,0.0466002550779,-1
4163,-0.158323952156,1
4164,0.252360477955,-1
4165,-2.48605891656,1
4166,0.455149494123,-1
4167,-0.663449254149,1
4168,1.52537188634,-1
4169,0.63410969523,1
4170,-0.691959059984,-1
4171,0.756328007349,1
4172,1.70554557091,-1
4173,0.57797448324,1
4174,0.390148634673,-1
4175,-0.215599880605,1
4176,-0.702470641549,-1
4177,0.805535334802,1
4178,0.344758177131,-1
4179,-0.219853243575,1
4180,-0.0019434899556,-1
4181,0.520522482165,1
4182,-0.369172735377,-1
4183,-0.072935294844,1
4184,0.806911364552,-1
4185,-0.241571627206,1
4186,0.159352130486,-1
4187,0.992882786412,1
4188,-0.128436890186,-1
4189,-1.16872932474,1
4190,0.160936061751,-1
4191,1.00139113127,1
4192,-1.19410898279,-1
4193,1.49723652196,1
4194,0.326509654704,-1
4195,1.12679057681,1
4196,-1.17756930028,-1
4197,0.269069979264,1
4198,-0.42938611097,-1
4199,-0.760997034467,1
4200,0.759779695133,-1
4201,-0.185826882756,1
4202,-2.32392334322,-1
4203,-0.165086534481,1
4204,-0.453131371938,-1
4205,-1.17505726889,1
4206,0.149548088831,-1
4207,-0.0647234668138,1
4208,-1.05016980835,-1
4209,-0.39772093834,1
4210,0.0895092768215,-1
4211,-0.3625512055,1
4212,-1.00564917248,-1
4213,0.681552994182,1
4214,0.651854259853,-1
4215,0.361843897348,1
4216,2.54555648348,-1
4217,0.320933087651,1
4218,-0.180264060939,-1
4219,1.51183060361,1
4220,1.11499729405,-1
4221,2.4198030211,1
4222,0.33464984872,-1
4223,1.65075467222,1
4224,0.215438616406,-1
4225,1.26085334905,1
4226,-0.688914485208,-1
4227,0.0538732798454,1
4228,0.895459724439,-1
4229,0.247600056599,1
4230,1.17156596914,-1
4231,-0.396074597578,1
4232,-0.274413097695,-1
4233,2.72420212127,1
4234,2.48425991809,-1
4235,-0.633122182847,1
4236,-0.289909549609,-1
4237,-0.490157759489,1
4238,1.12581119534,-1
4239,-0.933849326239,1
4240,0.896553902849,-1
4241,0.584194759572,1
4242,-1.48538017935,-1
4243,1.15646143823,1
4244,-0.500612147352,-1
4245,-1.04942006497,1
4246,0.519024072966,-1
4247,-1.03412071612,1
4248,-0.290259625409,-1
4249,1.0854875118,1
4250,-1.12072088478,-1
4251,-0.970315573103,1
4252,2.1657705619,-1
4253,-1.68930258242,1
4254,-0.660301933792,-1
4255,0.690345815554,1
4256,-0.357343875659,-1
4257,0.180800110118,1
4258,-2.40730973288,-1
4259,-0.704525825485,1
4260,-0.946438847611,-1
4261,0.0166626272259,1
4262,0.914044839423,-1
4263,1.1359131963,1
4264,-1.15578976772,-1
4265,-1.18672820497,1
4266,1.5127206502,-1
4267,-0.666473084486,1
4268,-0.686918237748,-1
4269,-0.0644412723043,1
4270,0.795828950841,-1
4271,-1.46841980209,1
4272,-0.902642451539,-1
4273,0.709391630607,1
4274,1.7523428788,-1
4275,0.0963551709411,1
4276,0.984265928535,-1
4277,0.494528526086,1
4278,0.939721220935,-1
4279,-1.29025518905,1
4280,-0.686436864881,-1
4281,0.638451526073,1
4282,-0.680615263301,-1
4283,1.61486657704,1
4284,1.05011886437,-1
4285,1.66427517009,1
4286,-0.778296845888,-1
4287,0.369858212059,1
4288,2.1793034756,-1
4289,-2.43230257153,1
4290,0.281916774583,-1
4291,-0.0878548212935,1
4292,-0.335495946633,-1
4293,-1.16150708896,1
4294,-1.72315923474,-1
4295,0.463556375388,1
4296,-0.311155482408,-1
4297,1.64457858012,1
4298,0.51592247057,-1
4299,-0.994533451221,1
4300,-0.19908352446,-1
4301,-0.063687282659,1
4302,0.15947665267,-1
4303,-0.618781086683,1
4304,-0.780747798301,-1
4305,-1.09140492594,1
4306,1.23859827132,-1
4307,-2.21584370453,1
4308,0.398386365139,-1
4309,0.176605358436,1
4310,0.635226198795,-1
4311,-0.103244183715,1
4312,1.09675844688,-1
4313,2.80855489898,1
4314,1.0893921213,-1
4315,-0.45863762308,1
4316,0.578989078515,-1
4317,-0.826642901387,1
4318,-2.84391438301,-1
4319,0.662436549523,1
4320,-1.80381009049,-1
4321,0.0352086682014,1
4322,1.25375728532,-1
4323,-0.334563171356,1
4324,0.281559885787,-1
4325,2.44190329575,1
4326,0.159820747182,-1
4327,-1.1958101934,1
4328,-0.310239055435,-1
4329,0.0877181888101,1
4330,0.0614606758475,-1
4331,-1.25970936947,1
4332,0.443134568016,-1
4333,-0.933710520201,1
4334,0.952867165307,-1
4335,0.423341728681,1
4336,-1.36183614069,-1
4337,2.00845090551,1
4338,-0.72598502986,-1
4339,-0.348265518614,1
4340,0.744071512875,-1
4341,1.44913346691,1
4342,2.90273173963,-1
4343,-0.146336620377,1
4344,-0.420681011497,-1
4345,0.0136301932918,1
4346,1.17053722783,-1
4347,0.108871831259,1
4348,-0.563203032708,-1
4349,-0.854388916526,1
4350,-0.363156693515,-1
